,Unnamed: 0,Census Tract,Total Population,California County,ZIP,Nearby City,Longitude,Latitude,Traffic,Traffic Pctl,Pollution Burden,Pollution Burden Score,Pollution Burden Pctl,Asthma,Asthma Pctl,Poverty,Poverty Pctl,pct_renter_occupied_hu,median_gross_rent,autos_per_hh,gross_hh_density,median_hh_income,avg_hh_size
3627,3681,6037183402,2820,Los Angeles,90041,Los Angeles,-118.21640990000002,34.1257206,824.69,58.64,38.87,4.79,42.14,37.82,38.1,43.6,64.94,64.19354839,1303.0,1.795698925,7.329902237000001,57813.0,3.18
3629,3683,6037482201,3813,Los Angeles,91755,Monterey Park,-118.1219962,34.0590071,699.12,49.92,46.4,5.72,62.43,22.94,12.24,41.8,62.24,57.89473684,1150.0,1.601275917,6.562505464,41585.0,3.09
3630,3684,6085503707,5462,Santa Clara,95116,San Jose,-121.8538119,37.3579135,644.63,45.72,34.58,4.26,30.83,46.06,50.93,25.3,36.67,49.61565339,1820.0,2.158630328,7.669323926000001,81977.0,4.28
3640,3694,6073013203,6464,San Diego,91911,Chula Vista,-117.0642137,32.6067804,680.32,48.54,27.25,3.36,13.76,68.62,77.41,75.2,96.35,80.90523338,985.0,1.3823668080000002,7.691649011,25969.0,3.41
3648,3703,6059063908,5430,Orange ,92626,Costa Mesa,-117.8854711,33.6826205,3298.5,98.18,54.1,6.66,81.95,36.22,35.84,17.0,20.39,69.32790224,1605.0,1.759266802,5.219015223,80998.0,2.26
3649,3704,6001410200,3062,Alameda ,94603,Oakland,-122.1571742,37.7453063,242.09,7.91,24.59,3.03,8.86,172.25,99.46,44.7,66.49,57.15532286,1062.0,1.679755672,7.916265598,49200.0,2.93
3651,3706,6001440200,5989,Alameda ,94587,Union City,-122.0225206,37.60036760000001,647.57,45.97,35.22,4.34,32.63,77.83,83.49,37.4,55.9,54.15834997,1470.0,2.061210912,5.239521355,61606.0,4.15
3656,3712,6085502001,5022,Santa Clara,95128,San Jose,-121.933096,37.322469700000006,1687.59,86.61,37.88,4.67,39.51,46.93,52.5,38.8,57.76,61.99716044,1301.0,1.826786559,6.432013327000001,64337.0,2.63
3657,3713,6013372000,7353,Contra Costa,94804,Richmond,-122.3399755,37.9485499,562.97,37.65,30.69,3.78,21.17,126.89,97.16,57.1,81.48,33.33333333,1218.0,1.9373601790000001,5.8132732,49041.0,3.39
3659,3715,6059099212,4914,Orange ,92647,Huntington Beach,-117.9847331,33.708349,970.1,66.14,45.99,5.67,61.31,21.84,10.47,39.5,58.89,61.39506915,1567.0,2.058929645,5.261163174,60179.0,3.1
3660,3716,6037296300,4221,Los Angeles,90732,San Pedro,-118.3012745,33.7545886,982.18,66.85,54.46,6.71,82.7,31.06,27.19,19.9,26.45,40.88772846,1685.0,1.81305483,7.2929619279999995,87070.0,2.5
3661,3717,6083002702,7395,Santa Barbara,93436,Lompoc,-120.4666395,34.6431155,284.48,10.84,27.1,3.34,13.44,56.87,65.39,75.4,96.48,86.08879493,935.0,1.5031712469999998,6.634702385,31529.0,3.31
3663,3719,6073012002,3285,San Diego,91950,National City,-117.0792559,32.6817745,1460.8,82.03,32.26,3.97,25.05,79.8,85.04,39.4,58.63,83.23301806,826.0,1.393809114,8.284664415,36106.0,3.11
3664,3720,6053000103,3894,Monterey ,93906,Salinas,-121.6495279,36.71327720000001,508.74,31.66,29.21,3.6,17.87,78.46,83.78,34.6,51.93,73.22485207,1225.0,1.807692308,5.334309256,57121.0,2.89
3667,3723,6037212702,3635,Los Angeles,90005,Los Angeles,-118.3261907,34.0585147,1535.46,83.62,49.86,6.14,72.22,35.24,33.95,21.5,29.57,51.08164689,1691.0,1.771807397,6.58531579,66076.0,2.52
3670,3726,6001436700,3284,Alameda ,94541,Hayward,-122.1005196,37.6619708,2538.34,95.2,34.55,4.26,30.78,99.13,92.67,23.5,33.53,45.73947111,1787.0,1.761998041,5.17597565,79152.0,3.09
3671,3727,6073020207,4765,San Diego,92027,Escondido,-117.0539783,33.1334707,612.46,42.91,33.79,4.16,28.53,36.02,35.31,65.1,89.13,77.15328467,1159.0,1.5773722630000002,6.677516663,34603.0,3.78
3672,3728,6037550902,5572,Los Angeles,90241,Downey,-118.1251864,33.9477159,1102.87,71.78,44.92,5.53,58.41,30.17,25.41,42.6,63.33,73.0829421,1213.0,1.8826291080000002,8.017647608999999,56781.0,3.1
3677,3733,6037551201,3588,Los Angeles,90242,Downey,-118.1453112,33.9280828,828.0,58.87,41.62,5.13,49.63,51.88,58.73,27.0,39.7,51.93661972,1219.0,2.001760563,5.828781816,51875.0,3.2
3679,3735,6073020202,6689,San Diego,92025,Escondido,-117.07240729999998,33.131406,777.59,55.4,36.17,4.46,35.0,21.66,10.27,65.8,89.82,85.20467836,1155.0,1.6654970759999999,6.124615042,33358.0,4.13
3682,3738,6001437701,3649,Alameda ,94544,Hayward,-122.0697491,37.6348665,650.5,46.28,24.58,3.03,8.85,98.66,92.49,53.7,77.59,76.29839471,1252.0,1.661000944,8.852681892,50688.0,3.66
3688,3744,6085508800,3766,Santa Clara,94085,Sunnyvale,-122.0247804,37.3851461,637.32,45.13,45.87,5.65,60.98,35.85,34.96,27.5,40.62,74.10958904,1895.0,1.488356164,8.499146259,117273.0,2.58
3690,3746,6081607400,4451,San Mateo,94403,San Mateo,-122.3122521,37.5443066,1015.28,68.43,42.12,5.19,50.75,45.36,50.22,24.8,35.89,54.18875928,1689.0,1.737009544,6.733792107,87105.0,2.46
3691,3747,6085509000,7407,Santa Clara,94085,Sunnyvale,-122.0216787,37.3922706,1581.6,84.57,46.62,5.74,63.09,37.17,37.31,34.5,51.73,57.16535433,1660.0,1.940551181,6.689425339,78138.0,3.38
3693,3749,6037700400,5237,Los Angeles,90048,Los Angeles,-118.3811478,34.081298700000005,1012.51,68.27,57.68,7.1,88.03,25.68,17.18,21.1,28.98,71.76690558,1730.0,1.332190714,9.868529094,81781.0,1.72
3694,3750,6085500200,5822,Santa Clara,95110,San Jose,-121.9021927,37.3498787,1054.33,70.0,53.15,6.55,80.04,42.99,46.22,30.2,45.1,72.72727273,1662.0,1.526806527,5.166235336000001,91851.0,2.53
3695,3751,6037195100,4717,Los Angeles,90039,Los Angeles,-118.2669741,34.1022274,597.83,41.31,54.49,6.71,82.78,47.04,52.66,13.4,13.05,41.58175643,1900.0,1.777292576,5.325033479,135011.0,2.28
3699,3755,6053014202,4075,Monterey ,93933,Marina,-121.7902463,36.6807321,595.61,41.07,34.14,4.21,29.57,57.15,65.68,41.4,61.61,61.38443936,1083.0,1.579519451,6.851721471,46281.0,2.51
3715,3771,6075012302,3073,San Francisco,94102,San Francisco,-122.412097,37.7870223,686.51,49.04,38.52,4.74,41.39,54.31,62.09,45.3,67.42,99.47534103,1426.0,0.158447009,83.25314087,39081.0,1.33
3716,3772,6037650004,4005,Los Angeles,90504,Torrance,-118.3308068,33.8773079,707.39,50.68,40.99,5.05,47.45,48.03,53.67,33.0,49.33,56.0,1280.0,1.8266666669999998,8.051983855,60093.0,2.64
3718,3774,6001410400,3792,Alameda ,94603,Oakland,-122.1621741,37.7408161,212.59,6.19,26.8,3.3,12.81,185.65,99.69,33.2,49.65,36.93629205,1414.0,1.9033643519999999,8.000819616,66555.0,3.21
3720,3776,6073015701,6239,San Diego,92021,El Cajon,-116.9420918,32.797700899999995,532.13,34.08,30.64,3.77,21.08,58.18,66.76,63.8,87.94,78.58156028,1055.0,1.3158392429999999,8.903381603,33440.0,2.96
3726,3782,6067005510,4291,Sacramento ,95825,Sacramento,-121.4060948,38.5851649,1085.71,71.17,38.42,4.73,41.1,68.77,77.65,40.8,60.73,89.84152783,901.0,1.315318976,15.38329384,38199.0,1.86
3727,3783,6037183510,2725,Los Angeles,90042,Los Angeles,-118.2030827,34.115402200000005,563.0,37.66,36.03,4.44,34.64,52.64,59.84,32.7,48.94,35.82887701,1092.0,2.128342246,6.0488077979999995,64057.0,3.42
3736,3792,6037311200,3138,Los Angeles,91505,Burbank,-118.3531198,34.17200620000001,1011.06,68.19,49.11,6.05,70.09,39.76,41.53,26.5,38.69,52.71013354,1566.0,1.695993716,5.207601441,76454.0,2.54
3745,3801,6085504805,5294,Santa Clara,94089,Sunnyvale,-122.0033848,37.4031482,1185.24,74.85,43.18,5.32,53.54,43.39,46.86,22.9,32.24,25.50111359,2430.0,1.707126949,7.5135115610000005,87572.0,2.51
3750,3806,6037920038,4430,Los Angeles,91387,Canyon Country,-118.4469672,34.4236629,718.1,51.44,39.6,4.88,43.98,30.97,27.03,44.6,66.42,55.207706200000004,1275.0,1.702588802,6.7678058320000005,53827.0,2.89
3754,3810,6055200804,5566,Napa ,94558,Napa,-122.30743390000002,38.2946539,656.12,46.71,34.35,4.23,30.26,43.97,47.67,43.7,65.13,49.32472108,1333.0,1.88725778,5.612129384,64161.0,3.52
3757,3813,6037128500,4015,Los Angeles,91401,Van Nuys,-118.4443439,34.1703043,857.89,60.55,50.11,6.17,72.96,46.53,51.74,26.6,38.88,61.32303235,1464.0,1.5306615159999999,8.606623587,62750.0,2.18
3765,3821,6037111301,7087,Los Angeles,91344,Granada Hills,-118.5157706,34.261129,1084.52,71.14,46.48,5.72,62.69,29.16,23.66,34.4,51.44,69.35364042,1405.0,1.754457652,5.443411016000001,58682.0,2.63
3769,3825,6037217001,2654,Los Angeles,90035,Los Angeles,-118.38703,34.0523836,1520.55,83.33,43.47,5.35,54.32,28.28,22.0,27.1,39.92,56.64403492,1811.0,1.5654704169999998,7.606288408999999,72614.0,3.05
3778,3834,6085505301,4424,Santa Clara,95051,Santa Clara,-121.9848087,37.3678358,672.98,48.0,46.04,5.67,61.46,25.15,16.38,29.0,43.07,51.77053824,1660.0,2.024787535,6.235862332000001,93816.0,3.13
3781,3837,6013386000,3317,Contra Costa,94530,El Cerrito,-122.3155835,37.9226169,1321.04,78.78,42.05,5.18,50.55,47.25,52.84,37.7,56.42,68.47457627,1473.0,1.329491525,5.853452366,62227.0,2.45
3783,3839,6037195400,4395,Los Angeles,90026,Los Angeles,-118.2740532,34.0916921,940.46,64.58,51.58,6.35,76.34,41.34,44.31,22.5,31.44,65.92724046,1306.0,1.395297249,8.852984638999999,86900.0,2.0
3784,3840,6001408500,4972,Alameda ,94621,Oakland,-122.1785112,37.7604176,399.03,20.85,26.02,3.21,11.44,132.77,97.72,53.7,77.59,67.90352505,1291.0,1.6617192330000001,7.8711712579999995,47841.0,3.55
3786,3842,6001406601,4596,Alameda ,94602,Oakland,-122.2079568,37.79360850000001,1476.8,82.43,31.62,3.9,23.51,66.48,75.43,47.3,69.93,52.70994640000001,1361.0,1.4187016080000001,9.091031532,48467.0,2.87
3787,3843,6037481714,2551,Los Angeles,91754,Monterey Park,-118.1283526,34.0643236,811.21,57.56,43.99,5.42,55.91,31.83,28.48,57.1,81.48,78.04014168,1097.0,1.414403778,7.532049637999999,34205.0,2.95
3789,3845,6037195500,4971,Los Angeles,90026,Los Angeles,-118.2646124,34.0881864,923.97,63.79,57.43,7.07,87.6,45.63,50.5,27.1,39.92,55.473501299999995,1267.0,1.59556907,7.666064191,75632.0,2.24
3795,3851,6085504002,5875,Santa Clara,95116,San Jose,-121.83406979999998,37.3547085,1341.09,79.32,34.66,4.27,31.01,41.09,43.8,45.2,67.28,58.25174825,1449.0,2.28041958,5.617396335,57188.0,4.57
3801,3857,6067008135,4000,Sacramento ,95621,Citrus Heights,-121.3078066,38.6826224,991.34,67.25,32.57,4.01,25.76,66.2,75.18,48.8,71.88,64.58527493,990.0,1.321528425,6.238653339,36298.0,2.02
3802,3858,6037267502,3243,Los Angeles,90025,Los Angeles,-118.4621616,34.037550200000005,1349.2,79.46,64.64,7.96,95.89,19.39,7.37,28.0,41.46,79.77667494,1483.0,1.390198511,15.00651606,67857.0,2.18
3816,3872,6073010112,4764,San Diego,92154,San Diego,-117.0804032,32.5689086,1251.51,76.76,29.82,3.67,19.24,53.69,61.2,60.1,84.5,87.07025411,1293.0,1.640508221,6.751078177,40278.0,3.72
3823,3879,6037650602,7161,Los Angeles,90503,Torrance,-118.359604,33.8423054,922.76,63.64,42.67,5.26,52.1,28.34,22.12,27.8,41.07,82.42467719,1492.0,1.4806312769999999,9.105743116000001,66360.0,2.44
3825,3881,6075012202,2986,San Francisco,94109,San Francisco,-122.4196438,37.78541420000001,851.98,60.15,33.12,4.08,26.93,57.05,65.57,58.7,83.05,95.45745361,988.0,0.159309021,68.14309334,31202.0,1.84
3826,3882,6067007416,3866,Sacramento ,95842,Sacramento,-121.3538791,38.6811015,706.3,50.6,32.23,3.97,24.97,102.33,93.19,36.5,54.58,41.32890365,1145.0,1.7488372090000002,5.122886734,51431.0,2.95
3832,3889,6013336102,7595,Contra Costa,94520,Concord,-122.039845,37.965937,721.73,51.77,27.59,3.4,14.45,125.88,97.13,61.9,86.12,89.42563712,1225.0,1.335488779,16.03025781,37299.0,2.91
3833,3890,6075010700,5592,San Francisco,94133,San Francisco,-122.4100466,37.798514,526.9,33.51,38.74,4.77,41.8,41.3,44.23,62.2,86.37,91.58653846,628.0,0.329326923,55.14532524,22425.0,2.21
3836,3893,6111001502,8668,Ventura ,93003,Ventura,-119.2209072,34.2631822,1226.35,76.06,41.48,5.11,49.02,44.46,48.4,34.0,50.84,53.8586515,1605.0,1.629569456,5.7336372739999995,58529.0,2.41
3839,3896,6073020108,5813,San Diego,92026,Escondido,-117.08679209999998,33.137136,723.6,51.96,30.96,3.81,21.82,29.74,24.72,67.8,91.46,74.90774908,1321.0,1.7816728169999998,6.9212793470000005,41944.0,3.7
3841,3898,6067007012,3345,Sacramento ,95833,Sacramento,-121.5016424,38.6203564,588.88,40.21,34.53,4.25,30.72,78.68,84.05,37.6,56.23,40.97171864,1154.0,1.492385787,5.262817841,51289.0,2.32
3842,3899,6073014805,4328,San Diego,91942,La Mesa,-117.0386117,32.7765263,1877.26,89.5,45.13,5.56,59.07,74.77,81.8,28.2,41.86,53.55303811,1358.0,1.719876416,6.071563342999999,51946.0,2.2
3843,3900,6085501900,4641,Santa Clara,95126,San Jose,-121.9087747,37.31912120000001,1310.07,78.48,47.04,5.79,64.17,45.83,50.7,23.8,34.09,71.10352673,1749.0,1.526734926,6.902081158,82417.0,2.03
3844,3901,6081601400,6658,San Mateo,94015,Daly City,-122.4788188,37.6810704,1513.01,83.17,38.86,4.79,42.12,56.11,64.34,28.0,41.46,39.21568627,2096.0,2.095238095,5.924808425,75104.0,3.44
3845,3902,6085503713,2974,Santa Clara,95116,San Jose,-121.8410727,37.3647065,1543.11,83.81,28.47,3.51,16.38,45.49,50.37,64.0,88.17,82.33788396,1242.0,1.33105802,9.725781117999999,29390.0,2.69
3849,3906,6001428100,4651,Alameda ,94501,Alameda,-122.2346068,37.7589136,466.05,27.35,42.49,5.23,51.59,61.42,70.69,14.4,15.06,47.04065878,1298.0,1.63510036,7.904123996,84725.0,2.48
3853,3910,6059110014,4905,Orange ,90720,Los Alamitos,-118.0632084,33.8013108,994.58,67.4,56.46,6.95,85.91,30.28,25.56,30.4,45.56,90.28230185,1646.0,1.660694897,11.12352798,67658.0,2.71
3855,3912,6001405600,3137,Alameda ,94610,Oakland,-122.2372726,37.8008019,997.19,67.51,33.85,4.17,28.74,58.65,67.45,38.9,57.81,67.18639263,1185.0,1.389085755,13.31732621,53063.0,2.23
3858,3915,6001425103,2502,Alameda ,94608,Emeryville,-122.2898443,37.842620200000006,494.11,30.14,47.04,5.79,64.13,165.16,99.14,16.6,19.46,61.66666667,2056.0,1.4086956519999998,6.326919355,90556.0,2.22
3863,3920,6037670100,6659,Los Angeles,90717,Lomita,-118.3159751,33.7847676,966.55,65.89,46.49,5.73,62.74,35.22,33.92,36.3,54.29,57.15767635,1233.0,1.6421161830000002,8.068198362999999,61696.0,2.37
3867,3924,6037462100,5259,Los Angeles,91104,Pasadena,-118.1369963,34.1634006,764.35,54.58,38.22,4.71,40.54,36.09,35.51,48.9,71.92,66.59205372,1140.0,1.676552882,6.92749494,51940.0,3.06
3868,3925,6001430900,4681,Alameda ,94546,Castro Valley,-122.0828322,37.6982784,562.81,37.64,34.49,4.25,30.63,68.95,77.77,39.6,59.07,78.73403665,1418.0,1.591893393,6.646652112999999,57676.0,2.58
3870,3927,6059063808,6393,Orange ,92627,Costa Mesa,-117.9255731,33.6552399,849.88,59.93,35.86,4.42,34.14,35.63,34.65,54.1,78.04,72.56461233,1484.0,1.964877402,8.29874673,52207.0,3.97
3871,3928,6037670001,3311,Los Angeles,90717,Lomita,-118.3166168,33.803864000000004,1154.08,73.72,52.11,6.42,77.41,39.67,41.38,27.7,40.94,33.28100471,1200.0,1.7527472530000001,5.4871195770000005,63077.0,2.54
3874,3931,6081610601,6257,San Mateo,94063,Redwood City,-122.2090707,37.4713247,497.06,30.4,31.42,3.87,23.09,58.47,67.25,59.0,83.38,70.18485391,1492.0,1.971973763,7.336408495,57480.0,3.64
3876,3933,6037271802,5911,Los Angeles,90034,Los Angeles,-118.4124738,34.0198929,1019.86,68.67,42.84,5.28,52.58,39.79,41.64,41.5,61.77,85.22185552,1497.0,1.460946095,19.11277806,60610.0,2.17
3883,3940,6037183221,3118,Los Angeles,90042,Los Angeles,-118.1909386,34.1254321,1237.98,76.39,39.78,4.9,44.39,52.64,59.84,45.8,68.02,53.4906588,1163.0,1.7846607669999999,5.823244159,55647.0,3.18
3884,3941,6037481101,3814,Los Angeles,91776,San Gabriel,-118.1069461,34.099157,727.82,52.24,58.21,7.17,88.81,21.62,10.2,41.4,61.61,79.23076923,1228.0,1.72027972,6.556415537,50248.0,2.81
3886,3943,6037189800,4021,Los Angeles,90046,Los Angeles,-118.3590366,34.0982925,1371.27,80.06,46.82,5.77,63.61,28.41,22.32,32.2,48.26,82.13256484,1628.0,1.251955537,13.47035433,57412.0,1.58
3887,3944,6073000700,3754,San Diego,92103,San Diego,-117.1513148,32.7447633,975.95,66.56,40.89,5.04,47.27,54.51,62.3,17.8,22.07,70.16645327,1366.0,1.536491677,12.15556067,73945.0,1.92
3894,3951,6001428400,4357,Alameda ,94501,Alameda,-122.2563814,37.756593,475.07,28.3,36.5,4.5,35.79,61.42,70.69,26.1,37.95,73.43412527,1406.0,1.498920086,9.246879062,73125.0,2.21
3895,3952,6037267200,5927,Los Angeles,90025,Los Angeles,-118.4372057,34.045646500000004,2565.92,95.49,54.47,6.71,82.74,17.7,5.64,19.1,24.86,59.26731955,2008.0,1.5237577080000002,9.489351892,80958.0,2.05
3897,3954,6073000300,4732,San Diego,92103,San Diego,-117.1622682,32.7447803,1011.62,68.22,36.94,4.55,37.01,54.51,62.3,29.2,43.41,72.02423378,1360.0,1.4016393440000001,12.63461215,63667.0,1.69
3902,3959,6073020211,6702,San Diego,92027,Escondido,-117.0640169,33.1335333,710.68,50.91,37.63,4.63,38.92,28.26,21.95,59.6,83.93,72.47929859,1192.0,1.846078909,5.235605165,43031.0,3.36
3904,3961,6075025100,3077,San Francisco,94110,San Francisco,-122.40767350000002,37.7439369,1798.77,88.37,50.22,6.19,73.3,54.38,62.16,21.5,29.57,28.28571429,1706.0,1.537857143,10.17237816,103700.0,2.55
3906,3963,6037461902,1654,Los Angeles,91103,Pasadena,-118.1481178,34.1487579,1897.28,89.75,51.12,6.3,75.21,36.31,35.96,46.7,69.3,95.88014981,1427.0,0.926029963,5.174124086,42917.0,1.48
3909,3966,6083001000,6270,Santa Barbara,93101,Santa Barbara,-119.7051133,34.4181213,951.17,65.22,39.03,4.81,42.6,57.8,66.23,37.3,55.73,90.92520383,1218.0,1.204182914,9.075017501,45074.0,1.89
3911,3968,6037572001,5278,Los Angeles,90807,Long Beach,-118.1762684,33.8227205,962.32,65.68,56.96,7.02,86.77,44.94,49.17,15.1,16.39,37.52427184,1264.0,2.017475728,5.781224367,82167.0,2.55
3913,3970,6037195201,2834,Los Angeles,90027,Los Angeles,-118.2785167,34.1087422,1886.57,89.6,53.6,6.6,80.93,39.29,40.74,20.4,27.59,81.94701171,1467.0,1.4805914969999998,10.93173239,67898.0,1.95
3916,3973,6083002706,6054,Santa Barbara,93436,Lompoc,-120.4487233,34.6507195,344.43,15.85,24.78,3.05,9.33,56.87,65.39,67.2,90.95,65.79621096,960.0,1.6011264719999998,6.188701644,43389.0,3.42
3917,3974,6037651102,3639,Los Angeles,90505,Torrance,-118.34607379999998,33.8209421,833.05,59.14,48.05,5.92,67.02,28.68,22.96,28.4,42.16,55.45134818,1434.0,1.603165299,8.224683905,61531.0,2.32
3920,3977,6065040814,4782,Riverside ,92879,Corona,-117.5175804,33.8973552,401.11,21.06,44.84,5.52,58.26,41.74,44.76,22.2,30.99,63.98075767,1639.0,2.0048105830000003,6.183542442,66696.0,3.01
3923,3980,6001403501,4374,Alameda ,94611,Oakland,-122.26007690000002,37.8177294,1142.45,73.32,41.56,5.12,49.33,46.61,51.89,50.2,73.41,87.30158730000001,1010.0,0.85559427,15.63820636,37032.0,1.71
3924,3981,6081606000,4959,San Mateo,94401,San Mateo,-122.3311046,37.5797295,1585.19,84.63,37.04,4.56,37.29,48.62,54.53,41.3,61.5,59.3220339,1673.0,1.495291902,11.14157578,64850.0,2.76
3926,3983,6037310201,5466,Los Angeles,91501,Burbank,-118.30459209999998,34.192205200000004,304.06,12.45,47.82,5.89,66.41,36.48,36.37,35.9,53.78,53.93643032,1484.0,1.7623471880000001,7.522623917000001,70997.0,2.71
3927,3984,6001441926,4080,Alameda ,94538,Fremont,-121.9787103,37.5408003,609.51,42.55,31.48,3.88,23.24,67.67,76.61,29.5,44.02,81.7679558,1618.0,1.751381215,14.33814663,81250.0,3.19
3928,3985,6037128702,5639,Los Angeles,91423,Sherman Oaks,-118.439318,34.160869,2994.92,97.37,51.3,6.32,75.73,27.26,20.17,15.7,17.69,61.41324454,1573.0,1.5375508690000002,6.660534939,68438.0,2.08
3929,3986,6037461300,6638,Los Angeles,91104,Pasadena,-118.111733,34.1740052,460.9,26.78,44.27,5.45,56.8,33.07,30.25,28.2,41.86,47.10679612,1294.0,1.9506796119999998,5.346568937,85448.0,2.6
3932,3989,6085506402,5733,Santa Clara,95128,San Jose,-121.9450314,37.301578000000006,1750.28,87.69,40.11,4.94,45.2,31.77,28.29,26.2,38.16,68.3533067,1610.0,1.728806036,6.249631807999999,77089.0,2.64
3933,3990,6067005508,3106,Sacramento ,95825,Sacramento,-121.4084122,38.577969,702.3,50.23,41.88,5.16,50.18,64.96,74.29,42.4,63.13,69.01721266,899.0,1.250416435,7.562612432000001,46806.0,1.8
3936,3993,6053014201,5133,Monterey ,93933,Marina,-121.7937321,36.67651370000001,731.51,52.51,34.71,4.27,31.16,57.15,65.68,44.2,65.87,52.71238485,1203.0,1.9493346980000001,5.079879906,57400.0,2.97
3959,4016,6037119310,3871,Los Angeles,91402,Panorama City,-118.4516702,34.245020200000006,699.71,49.96,36.69,4.52,36.38,48.29,54.15,50.3,73.53,49.82517483,923.0,1.730769231,10.88843681,42824.0,3.43
3964,4021,6073020213,4028,San Diego,92025,Escondido,-117.0781738,33.1313346,851.35,60.07,32.03,3.95,24.42,21.64,10.21,76.0,96.9,90.35087719,1123.0,1.3810916180000001,12.34463545,32698.0,3.77
3965,4022,6075016100,5366,San Francisco,94115,San Francisco,-122.4286631,37.7799831,585.05,39.84,32.0,3.94,24.36,51.66,58.5,52.7,76.42,92.8132206,758.0,0.6210607229999999,28.54430403,23840.0,2.11
3966,4023,6037141201,3707,Los Angeles,91423,Sherman Oaks,-118.44268259999998,34.1519021,3356.19,98.37,49.33,6.08,70.77,27.31,20.27,32.7,48.94,87.42544732,1557.0,1.435387674,11.74729872,57228.0,2.08
3972,4029,6001441602,6802,Alameda ,94536,Fremont,-122.0212345,37.55696,1714.73,87.02,34.28,4.22,30.02,55.53,63.61,25.2,36.47,48.56385329,1786.0,2.01369863,5.444473112000001,90433.0,3.47
3975,4032,6037189903,2164,Los Angeles,90046,Los Angeles,-118.34771229999998,34.1025152,1137.62,73.15,43.67,5.38,54.97,26.57,18.81,28.9,42.88,79.01150982,1660.0,1.21056195,71.18360542,47150.0,1.45
3978,4035,6059075902,6548,Orange ,92866,Orange,-117.8508355,33.7807141,1626.64,85.39,48.09,5.92,67.13,35.25,33.96,31.9,47.86,73.25148809999999,1493.0,1.669642857,5.675708725,67627.0,2.5
3983,4040,6037214503,3325,Los Angeles,90036,Los Angeles,-118.3541156,34.0668419,1624.21,85.3,48.64,5.99,68.76,28.2,21.74,23.4,33.34,100.0,1964.0,1.353096179,26.44336534,68125.0,2.19
3985,4042,6001435602,5329,Alameda ,94541,Hayward,-122.1069995,37.6819278,403.68,21.29,30.55,3.76,20.9,111.77,95.06,46.4,68.81,62.77506112,1354.0,1.8135696819999998,5.788814661,56928.0,3.16
3991,4048,6001406602,2493,Alameda ,94602,Oakland,-122.2143073,37.7964782,1762.85,87.84,33.27,4.1,27.22,80.31,85.36,54.8,78.78,69.03023983,1085.0,1.457768509,9.357889344,53162.0,2.88
3996,4053,6073002601,6148,San Diego,92105,San Diego,-117.0966252,32.7449119,505.26,31.32,24.99,3.08,9.76,80.83,85.55,77.5,97.54,75.70621469,1083.0,1.670433145,7.719746509,28810.0,3.53
3997,4054,6037141202,2800,Los Angeles,91423,Sherman Oaks,-118.4423602,34.1471798,1241.4,76.49,43.75,5.39,55.18,28.26,21.95,19.9,26.45,66.52298851,1874.0,1.60704023,8.045464114,73354.0,2.13
3998,4055,6037189500,4452,Los Angeles,90068,Los Angeles,-118.32128090000002,34.108410600000006,2552.67,95.34,50.4,6.21,73.7,23.14,12.58,32.6,48.8,87.18143781,1399.0,1.201977938,17.96412976,53311.0,1.49
4000,4057,6075025701,4788,San Francisco,94134,San Francisco,-122.4121411,37.7315763,1682.57,86.55,43.59,5.37,54.74,52.58,59.64,24.5,35.44,27.38983051,2002.0,1.7125423730000002,9.514334867,80565.0,3.45
