,id,census_tract,total_population,county,zip,nearby_city,longitude,latitude,traffic,pollution_score,asthma,poverty,pct_renter_occupied_hu,median_gross_rent,autos_per_hh,gross_hh_density,median_hh_income,avg_hh_size
7377,7498,6037134421,3941,Los Angeles,91307,West Hills,-118.64714,34.202023,364.93,3.48,34.99,10.1,10.98570354,3293,2.293453725,2.519611934,104583,2.9
7378,7499,6085511200,4849,Santa Clara,94301,Palo Alto,-122.1470265,37.4511865,515.01,3.79,16.69,3.2,25.1497006,3207,2.277245509,3.28502424,240156,3.02
7379,7500,6087120600,4733,Santa Cruz,95018,Felton,-122.0465656,37.0960709,576.12,4.61,15.98,19.3,14.4772118,1515,2.28310992,0.218865946,82039,2.55
7380,7501,6073008313,2225,San Diego,92037,La Jolla,-117.2409319,32.8551617,1053.34,4.24,16.66,9.1,10.78787879,2250,2.149090909,1.403077882,182292,2.61
7381,7502,6081613400,3093,San Mateo,94062,Redwood City,-122.2862916,37.4210369,384.34,3.46,23.1,10.7,16.99741156,1835,2.802415876,0.103811002,208594,2.72
7382,7503,6087121100,2963,Santa Cruz,95073,Soquel,-121.9607648,37.0433747,350.66,3.42,24.51,27.7,18.50921273,1185,2.256281407,0.252351826,73636,2.88
7383,7504,6085511609,3183,Santa Clara,94304,Palo Alto,-122.1743786,37.4385528,540.45,4.48,6.36,14.4,87.68961494,2807,1.069428238,4.512303924,100977,1.83
7384,7505,6059042323,4512,Orange ,92629,Dana Point,-117.7165385,33.4741078,343.21,3.5,29.15,9.1,27.97101449,1886,1.863768116,2.508760809,109796,2.19
7385,7506,6001405100,4197,Alameda ,94610,Oakland,-122.2321836,37.8114477,1228.36,3.73,49.59,3.1,9.584664537,1428,2.12971246,5.040337308,182153,2.73
7386,7507,6073007002,2947,San Diego,92106,San Diego,-117.235636,32.7323705,432.19,3,23.86,18.2,17.30103806,2389,2.157439446,3.241016002,129063,2.68
7387,7508,6059063006,2756,Orange ,92662,Newport Beach,-117.8923185,33.605086,1331.33,5.4,23.82,13.5,49.17920657,1974,1.71751026,10.96859173,97206,1.96
7388,7509,6073017055,5483,San Diego,92128,San Diego,-117.072852,32.9794748,557.49,3.38,17.22,6.9,35.25065963,2231,1.963588391,3.721523005,113194,2.8
7389,7510,6073008002,2522,San Diego,92109,San Diego,-117.2422494,32.8083069,435.86,2.69,22.26,22.4,31.22087605,2141,2.147250699,3.977943774,104492,2.78
7390,7511,6081613900,6064,San Mateo,94025,Menlo Park,-122.1619788,37.4623955,932.72,4.52,23.55,15,35.62107298,1668,1.952634123,3.070503426,146307,2.94
7391,7512,6061020104,1288,Placer ,96145,Tahoe City,-120.1453411,39.2047708,420.04,2.64,24.87,29,34.11306043,908,1.842105263,0.091116165,69154,2
7392,7513,6013337300,6098,Contra Costa,94518,Concord,-122.0080941,37.9402165,618.91,2.54,41.42,8.7,16.67397982,1670,2.161035542,2.108695161,122520,2.57
7393,7514,6041104300,1530,Marin ,94949,Novato,-122.4996767,38.0772539,2206.63,4.65,25.05,12.5,12.71929825,2786,2.252923977,0.280413856,90625,2.37
7394,7515,6059062637,4525,Orange ,92656,Aliso Viejo,-117.7237974,33.5765214,770.37,4,21.46,12.8,66.72768879,1869,1.536384439,5.50038034,81422,2.02
7395,7516,6075020300,3034,San Francisco,94114,San Francisco,-122.4294368,37.7649411,366.44,3.31,27.26,19.3,73.24510932,1698,0.752013809,24.59677328,108750,1.81
7396,7517,6059042329,3772,Orange ,92677,Laguna Niguel,-117.6978084,33.5316199,432.06,2.99,22.54,12.6,15.33196441,2238,2.275154004,2.592407004,113750,2.7
7397,7518,6061020106,1719,Placer ,96143,Kings Beach,-120.0403968,39.2614322,300.22,2.73,12.24,31.5,37.82837128,1409,2.042031524,0.104394764,56750,2.71
7398,7519,6001421700,3198,Alameda ,94709,Berkeley,-122.2701843,37.8819398,372.17,3.28,24.04,25.3,62.11838006,1521,1.32834891,11.31921499,69986,2.22
7399,7520,6075035100,7842,San Francisco,94122,San Francisco,-122.4991499,37.7576269,511.68,2.53,21.7,18.6,39.17163917,1870,1.732888733,12.45500587,107482,3.11
7400,7521,6083003007,3653,Santa Barbara,93110,Santa Barbara,-119.7755258,34.4230589,717.22,5.06,26.28,14.6,23.01075269,2464,2.058064516,0.471646199,123542,2.46
7401,7522,6075021700,3948,San Francisco,94131,San Francisco,-122.4392706,37.740278,301.95,2.53,34.95,17.6,32.8983143,1359,1.419793366,6.052442754,104698,2.23
7402,7523,6073008335,10541,San Diego,92129,San Diego,-117.155987,32.9666949,517.33,3.12,20.97,11.4,27.48815166,2047,2.15267434,2.683873683,148397,3.37
7403,7524,6073019804,4447,San Diego,92010,Carlsbad,-117.3117343,33.163745,608.99,3.66,25.26,14.6,18.77192982,2181,2.151461988,2.716005621,97391,2.63
7404,7525,6073009507,3369,San Diego,92124,San Diego,-117.0747667,32.8149696,345.3,2.73,24.37,15.8,40.65281899,1857,1.945103858,1.344895923,88333,2.58
7405,7526,6059032020,5715,Orange ,92692,Mission Viejo,-117.6438225,33.6059752,284.83,3.04,24.23,8.8,17.16101695,2266,2.379766949,2.848915027,121490,3.07
7406,7527,6073017022,5316,San Diego,92131,San Diego,-117.1043719,32.9050522,2306.78,4.58,15.3,13.2,31.68685927,2086,1.908201305,1.944797098,96250,2.71
7407,7528,6013349000,4686,Contra Costa,94549,Lafayette,-122.10407,37.8896916,1655.47,3.6,24.13,23.2,42.77315042,1570,1.813816756,2.302721177,113819,2.68
7408,7529,6073017041,6147,San Diego,92064,Poway,-117.0440195,32.9657965,583.88,3.36,24.35,17.8,26.42276423,1569,2.231707317,2.562211899,110972,3.08
7409,7530,6013345115,5734,Contra Costa,94583,San Ramon,-121.9816307,37.7393783,1537.56,2.77,37.21,5.6,24.74934037,2421,2.437994723,0.48008148,165893,3.16
7410,7531,6085506801,5871,Santa Clara,95032,Los Gatos,-121.9563811,37.242205,942.64,3.98,19.4,11.7,31.62983425,2002,2.169429098,3.049387304,109432,2.73
7411,7532,6073011000,2799,San Diego,92118,Coronado,-117.170224,32.6938849,826.72,4.59,22.16,14.2,70.30006124,1966,1.612369871,7.772341631,80417,2.12
7412,7533,6013340002,7000,Contra Costa,94597,Walnut Creek,-122.0844254,37.9107096,1849.43,4.33,24.49,12.1,23.46730245,2140,2.117166213,1.787216791,117332,2.53
7413,7534,6053011900,4449,Monterey ,93953,Pebble Beach,-121.9452821,36.5852187,376.38,1.96,15.53,19.7,18.42256765,2880,2.024755325,0.336641826,103906,2.33
7414,7535,6013345116,2859,Contra Costa,94583,San Ramon,-121.9742883,37.7642406,1493.68,2.71,39.67,5.2,15.92427617,3222,2.397550111,2.85053368,150776,3.15
7415,7536,6073007301,4948,San Diego,92107,San Diego,-117.252275,32.7408214,291.02,2.56,36.11,24.7,76.32183908,1432,1.668965517,12.30615531,72891,1.87
7416,7537,6111005306,4867,Ventura ,93012,Camarillo,-118.9874839,34.2327593,259.24,3.95,23.08,10.8,15.85365854,2523,2.421341463,2.539722939,112734,2.98
7417,7538,6085507203,2632,Santa Clara,95032,Los Gatos,-121.9644741,37.2513154,1260.07,6.01,16.87,7.3,50.08576329,2378,2.07890223,2.620148899,147000,2.53
7418,7539,6013385200,1320,Contra Costa,94530,El Cerrito,-122.3087345,37.9274762,204.16,2.9,40.54,15.5,22.77039848,2350,1.853889943,3.339900222,104135,2.23
7419,7540,6097152300,4329,Sonoma ,95404,Santa Rosa,-122.6991437,38.4600591,766.99,3.36,37.53,15.2,27.06270627,1676,1.900440044,2.116268958,88438,2.36
7420,7541,6059032057,7218,Orange ,92694,Ladera Ranch,-117.6391029,33.569062,515,3.13,15.97,7.6,33.6345776,1716,2.115913556,3.109153092,153750,3.22
7421,7542,6073008330,5668,San Diego,92130,San Diego,-117.2211586,32.9512328,302.03,1.91,12.9,16.8,38.05970149,2048,1.926865672,5.304394813,124268,2.91
7422,7543,6059062643,7246,Orange ,92657,Newport Coast,-117.829038,33.5950883,899.56,4.2,12.55,8.5,16.67899408,2752,2.371671598,0.581377948,249597,2.54
7423,7544,6097151602,3324,Sonoma ,95409,Santa Rosa,-122.5987997,38.4219565,289.54,2.78,30.01,10.7,13.16496507,1715,1.730789898,0.227450284,66031,1.76
7424,7545,6081609300,3315,San Mateo,94070,San Carlos,-122.2518655,37.4907772,572.18,4.24,29.74,12,16.98717949,1660,1.997596154,5.383215797,140556,2.86
7425,7546,6059099415,5374,Orange ,92648,Huntington Beach,-118.0288122,33.6926411,700.38,5.62,20.9,5.8,17.03125,2239,2.4078125,1.041423772,140242,2.95
7426,7547,6001443200,3704,Alameda ,94539,Fremont,-121.8964116,37.4871497,1929.95,4.02,19.27,7.6,5.254237288,3500,2.750847458,0.349596086,214013,3.22
7427,7548,6041126200,4249,Marin ,94941,Mill Valley,-122.5225708,37.899975,1622.93,3.77,20,17.6,41.8545082,1738,1.774077869,2.307486869,104444,2.21
7428,7549,6073009704,5750,San Diego,92120,San Diego,-117.0607193,32.8068307,343.74,2.86,26.13,13.9,21.9055721,1578,1.857932795,3.044147047,96212,2.47
7429,7550,6059042330,6378,Orange ,92677,Laguna Niguel,-117.6933882,33.5264817,310.75,2.95,22.54,21.7,50.15974441,1811,2.047923323,6.339113199,93009,3.01
7430,7551,6013355304,7831,Contra Costa,94517,Clayton,-121.9288441,37.9505922,383.14,3.29,28.47,9.6,10.77409163,2134,2.068562401,1.305087078,130080,2.6
7431,7552,6037262303,3290,Los Angeles,90049,Los Angeles,-118.4868492,34.0660696,948.9,4.34,14.77,8.4,7.763401109,2644,2.232902033,1.674902922,196786,2.77
7432,7553,6111007405,6304,Ventura ,91301,Agoura Hills,-118.7204079,34.1885775,288.18,3.25,19.5,7.5,35.50754179,2050,1.841826335,0.255315822,119528,2.64
7433,7554,6075030302,3549,San Francisco,94116,San Francisco,-122.4716376,37.7519442,1252.6,3.01,20.11,18.7,19.46721311,1536,1.75136612,9.910468572,133984,2.83
7434,7555,6073008200,3022,San Diego,92037,La Jolla,-117.2757498,32.845504,953.78,3.45,16.66,16.4,65.58197747,1848,1.127659574,4.967382723,70543,1.6
7435,7556,6075020402,3997,San Francisco,94131,San Francisco,-122.4444148,37.7528357,314.82,2.53,20.48,17.1,75.68972411,1895,1.271891244,17.11623031,93479,1.78
7436,7557,6013321102,6689,Contra Costa,94523,Pleasant Hill,-122.0929535,37.9754127,310.19,2.63,48.97,9.2,14.87850467,2500,2.228411215,2.035495928,114242,2.55
7437,7558,6037621001,4119,Los Angeles,90254,Hermosa Beach,-118.3938557,33.8698051,716.64,4.35,12.53,6.7,42.26248776,1857,1.779627816,8.888836558,120625,2.22
7438,7559,6061021131,5142,Placer ,95765,Rocklin,-121.2618313,38.803745,406.5,2.32,26.72,16.5,52.50783699,1460,1.877220481,4.323761893,81667,2.79
7439,7560,6073017106,4973,San Diego,92067,Rancho Santa Fe,-117.2118813,33.0198637,378.15,4.32,8.36,18.4,15.41284404,2035,2.700917431,0.221305414,106493,2.98
7440,7561,6073019809,4005,San Diego,92056,Oceanside,-117.2666754,33.1752541,360.31,3.2,24.04,17.2,7.614852108,1823,1.99433606,2.162100341,82757,2.62
7441,7562,6097151504,3563,Sonoma ,95405,Santa Rosa,-122.667742,38.436066,479.2,2.41,43.21,13.6,23.10030395,1637,2.109422492,3.42152887,92292,2.53
7442,7563,6053012502,5082,Monterey ,93940,Monterey,-121.9042032,36.6114328,266.18,3.17,27.07,25.1,66.45516074,1573,1.561336717,5.736647527,68402,2.09
7443,7564,6059062632,3979,Orange ,92651,Laguna Beach,-117.7443955,33.528328,1029.06,6.17,21.72,11.4,24.92546213,2227,1.814549791,0.475231974,99856,2.17
7444,7565,6001420100,2355,Alameda ,94706,Albany,-122.2910214,37.8947731,217.42,3.2,28.51,11.7,35.17241379,2065,1.804597701,6.372712159,120208,2.8
7445,7566,6001408000,2671,Alameda ,94619,Oakland,-122.1887608,37.805237,387.92,2.32,48.25,10.6,14.12371134,3159,1.8,2.007212232,158917,2.38
7446,7567,6085508203,5172,Santa Clara,94087,Sunnyvale,-122.0268266,37.3451032,720.92,4.65,16.43,7.2,30.32832499,1964,2.031719533,4.651027819,168427,2.92
7447,7568,6041110200,5327,Marin ,94901,San Rafael,-122.4741961,37.9856076,254.51,3,36.45,5.4,8.090614887,2676,2.198335645,0.952888358,156417,2.38
7448,7569,6055201101,1996,Napa ,94558,Napa,-122.345438,38.3072684,150.61,2.66,43.97,6,9.949622166,2658,2.375314861,1.781520387,132500,2.8
7449,7570,6083001306,3230,Santa Barbara,93109,Santa Barbara,-119.7460689,34.4140887,909.13,4.13,18.92,18.3,42.53333333,1990,1.987333333,1.470136959,100250,2.21
7450,7571,6075030400,5106,San Francisco,94116,San Francisco,-122.4675173,37.7469509,1324.15,3.04,22.99,12.5,20.94560244,1580,1.802745297,8.177159807,154769,2.83
7451,7572,6037620201,1530,Los Angeles,90266,Manhattan Beach,-118.4218562,33.9033703,597.23,5.95,16.77,15.4,74.62514418,2678,1.559400231,15.28262082,116761,1.64
7452,7573,6073017108,4658,San Diego,92024,Encinitas,-117.2532768,33.0526994,552.82,3.76,18.52,7.2,15.64179104,2289,2.071641791,3.228028447,111685,2.9
7453,7574,6041108100,6406,Marin ,94903,San Rafael,-122.5626533,38.017872,958.93,3.48,36.41,8.1,15.00547645,2563,1.985031033,1.625085214,110768,2.45
7454,7575,6085502603,2527,Santa Clara,95008,Campbell,-121.9272408,37.2875614,680.83,4.15,23.21,12.7,34.42622951,2097,2.156762295,3.251096775,114063,2.55
7455,7576,6037670202,2594,Los Angeles,90274,Palos Verdes Peninsula,-118.357906,33.788578,563.59,4.58,14.77,13.1,8.686440678,3150,2.327330508,1.282201423,161250,2.89
7456,7577,6059099220,5115,Orange ,92646,Huntington Beach,-117.9766534,33.6444169,538.33,5,23.52,9.9,35.82417582,1920,1.93978022,3.255414807,85057,2.44
7457,7578,6073009804,4773,San Diego,92119,San Diego,-117.0134472,32.8085467,693.86,3.49,28.77,13.3,13.93442623,2200,1.933879781,4.025284505,88611,2.51
7458,7579,6059099506,1253,Orange ,90742,Sunset Beach,-118.0760209,33.7205507,1342.62,5.03,11.16,11.8,52.53549696,2155,1.813387424,2.982208269,77917,2
7459,7580,6001420600,3283,Alameda ,94706,Albany,-122.2870621,37.8870336,308.69,3.73,30.45,7.6,23.21575062,1491,1.685808039,6.248852795,116172,2.58
7460,7581,6081605600,5556,San Mateo,94010,Burlingame,-122.3691594,37.5649612,696.27,3.6,26.83,6.8,7.497414685,2438,2.633402275,0.907371362,211818,3.09
7461,7582,6073017046,3678,San Diego,92131,San Diego,-117.0954837,32.9193342,373.29,2.48,15.33,10.3,13.37719298,2330,2.103070175,1.686558529,126016,2.68
7462,7583,6037621004,4762,Los Angeles,90254,Hermosa Beach,-118.4011692,33.8703091,386.16,3.64,13.5,11.6,61.27406049,2094,1.681943171,10.07485107,105000,1.97
7463,7584,6037901210,1591,Los Angeles,93532,Lake Hughes,-118.3864277,34.6789981,291.28,1.96,21.36,37.6,24.45482866,1224,2.1105919,0.114668531,54688,2.5
7464,7585,6059032044,5760,Orange ,92679,Trabuco Canyon,-117.5916259,33.6153523,225.09,2.71,17.31,9.1,11.02439024,3330,2.446829268,0.526109455,161250,2.86
7465,7586,6073006900,5148,San Diego,92106,San Diego,-117.2219519,32.7430417,699.81,4.47,16.79,22.7,34.20801527,1693,1.982347328,4.663150515,80536,2.7
7466,7587,6081603300,6404,San Mateo,94044,Pacifica,-122.4857197,37.5808674,376.64,2.05,49.74,8.5,22.90076336,2389,2.242154368,1.190168367,105000,2.85
7467,7588,6087122202,2221,Santa Cruz,95003,Aptos,-121.873767,36.9631315,702.65,2.25,23.09,16.6,17.22282024,2000,2.09795479,1.430451462,102574,2.51
7468,7589,6059062629,2660,Orange ,92603,Irvine,-117.8209398,33.634782,494.52,3.46,15.78,10,20.98765432,3263,2.084175084,3.367648425,123618,3.06
7469,7590,6065045608,2878,Riverside ,92253,La Quinta,-116.2526918,33.6381933,96.69,2.5,29.67,8.2,7.167004733,1922,1.77484787,0.341036206,136058,1.99
7470,7591,6085508301,4410,Santa Clara,94087,Sunnyvale,-122.0571249,37.344829,1088.84,4.31,14.32,5.5,20.5488194,2824,2.191448628,3.197002658,173359,2.85
7471,7592,6085506900,7436,Santa Clara,95032,Los Gatos,-121.9321689,37.2276327,317.5,4.02,19.03,7.3,16.43887623,2132,2.235763098,1.134493708,130221,2.9
7472,7593,6037800330,942,Los Angeles,91301,Agoura Hills,-118.738967,34.0874944,303.28,3.83,3.98,20.8,13.64829396,3074,2.433070866,0.05458728,145417,2.83
7473,7594,6083000400,4659,Santa Barbara,93101,Santa Barbara,-119.7101634,34.434415,247.69,2.74,40.62,14.7,60.17878911,1534,1.457537586,4.845377306,72453,1.86
7474,7595,6081604700,2781,San Mateo,94030,Millbrae,-122.4066696,37.5936829,739.72,2.24,44.14,11.8,20.64989518,2563,2.209643606,3.495658831,120227,2.79
7475,7596,6017030807,3986,El Dorado,95682,Shingle Springs,-121.012167,38.662649,684.12,2.36,32.72,11.9,25.5733148,1202,2.243224461,1.207305942,109243,3.07
7476,7597,6085511500,7513,Santa Clara,94305,Stanford,-122.1679203,37.4143048,703.36,5.93,6.76,8.3,45.18567203,2377,1.637857378,3.386044347,148750,2.38
7477,7598,6085502202,2870,Santa Clara,95125,San Jose,-121.9206788,37.2980264,851.29,4.4,22.14,15.3,46.74965422,1694,1.761410788,5.195443788,104643,2.17
7478,7599,6073007702,3849,San Diego,92109,San Diego,-117.2350137,32.7898373,604.88,2.7,22.26,28.9,69.61610487,1440,1.531835206,13.40438423,59156,1.82
7479,7600,6073021800,2022,San Diego,92118,Coronado,-117.1850758,32.686581,393.29,5.05,22.16,17.4,34.89932886,3317,2.046979866,2.959714022,111250,2.45
7480,7601,6081609603,5318,San Mateo,94070,San Carlos,-122.2815708,37.4814961,1079.25,3.69,20.23,7,9.237758708,1953,2.051489147,1.340292501,144275,2.51
7481,7602,6087120301,5180,Santa Cruz,95005,Ben Lomond,-122.091668,37.0994152,510.55,3.99,19.42,15.5,20.18209408,1403,2.510369246,0.16082427,84464,2.77
7482,7603,6079011901,2987,San Luis Obispo,93420,Arroyo Grande,-120.5776435,35.1084099,552.01,3.91,27.13,26.7,26.59906396,1253,2.031981279,0.883797072,52391,2.31
7483,7604,6073010800,2390,San Diego,92118,Coronado,-117.182643,32.6906311,461.4,3.82,22.16,13.2,49.25249169,2063,1.742524917,7.368792806,93952,2.29
7484,7605,6067008403,5246,Sacramento ,95630,Folsom,-121.1676024,38.664694,557.43,2.86,26.29,11.6,43.92643285,1473,1.798545766,3.186139059,88529,2.44
7485,7606,6075030800,5667,San Francisco,94127,San Francisco,-122.4678545,37.7391922,1180.15,3.15,19.41,7.5,23.45132743,1621,1.699557522,7.356730666,134481,2.66
7486,7607,6073009506,4258,San Diego,92124,San Diego,-117.0924729,32.8247352,291.36,3.24,28.68,15.3,23.38461538,2192,2.072,4.315125385,104708,2.65
7487,7608,6111007403,5585,Ventura ,91377,Oak Park,-118.7737939,34.1744737,282.78,3.08,14.89,14.1,27.02702703,2134,2.103527256,2.38268462,117629,2.8
7488,7609,6065045124,1505,Riverside ,92260,Palm Desert,-116.428717,33.6765145,373.58,2.44,28.53,27.5,19.97105644,1394,1.534008683,0.045322122,59180,1.79
7489,7610,6001404200,3483,Alameda ,94611,Oakland,-122.2344651,37.8361078,547.4,3.91,20.18,6.6,22.0233463,2263,1.891050584,1.909036939,169519,2.69
7490,7611,6079012600,7793,San Luis Obispo,93422,Atascadero,-120.6714705,35.4779752,548.29,2.74,39.64,18.5,34.51069345,1308,2.241088788,0.931807929,71586,2.61
7491,7612,6067008507,3687,Sacramento ,95630,Folsom,-121.1293034,38.6506226,1098.65,2.92,26.29,14.3,53.54676711,1559,1.795354677,1.770294745,87917,2.42
7492,7613,6079012505,4891,San Luis Obispo,93422,Atascadero,-120.6811592,35.5116739,549.43,2.49,39.64,18.1,33.36986301,1546,2.358356164,0.87674904,80978,2.74
7493,7614,6037670403,2407,Los Angeles,90275,Rancho Palos Verdes,-118.3683615,33.7751416,466.69,3.65,10.14,11.5,12.61633919,2929,2.256463289,2.342887848,138750,2.77
7494,7615,6001404400,5314,Alameda ,94611,Oakland,-122.2150894,37.8462442,1273.83,3.32,23.28,8.9,14.58782909,2280,2.031506258,2.27604867,150074,2.33
7495,7616,6073019103,6373,San Diego,92082,Valley Center,-117.0811098,33.2721347,610.08,2.87,16.27,26.7,15.99799398,1380,2.379137412,0.128188018,93000,2.68
7496,7617,6041119202,3361,Marin ,94904,Greenbrae,-122.5253506,37.9505815,1350.14,4.07,19.25,8.5,10.23751024,3384,2.235053235,2.444215796,174183,2.83
7497,7619,6041109002,3956,Marin ,94901,San Rafael,-122.5480916,37.9834871,607.25,2.74,35.22,13.8,34.27620632,1505,1.750415973,2.863845219,101705,2.29
7498,7620,6083002909,5963,Santa Barbara,93117,Goleta,-119.8865542,34.4364505,416.43,2.31,33.73,17.6,25.63805104,2724,2.415313225,2.741217779,99167,3.48
7499,7621,6059075810,3046,Orange ,92861,Villa Park,-117.812099,33.8106746,604.07,5.7,12.28,11.1,6.435643564,2587,2.564356436,1.714798217,110875,3.06
7500,7622,6073017104,3907,San Diego,92024,Encinitas,-117.2397938,33.0487896,380.73,3.6,18.39,19.6,30.05540166,1867,1.929362881,2.662102795,100519,2.65
7501,7623,6061023100,6491,Placer ,95747,Roseville,-121.331297,38.8007142,292.14,3.08,31.49,6.6,21.30062305,1882,2.171339564,2.411100192,126307,3.24
7502,7624,6085507500,5810,Santa Clara,95070,Saratoga,-122.0239096,37.274416,644.85,3.78,14.95,5,9.319526627,3089,2.424556213,2.213411452,153472,2.86
7503,7625,6013338302,5807,Contra Costa,94598,Walnut Creek,-122.0145836,37.9067555,520.55,2.47,31.83,9.5,13.73289287,2297,2.184992921,1.270369377,159917,2.9
7504,7626,6001426200,4745,Alameda ,94611,Oakland,-122.2406227,37.824626,685.96,3.94,33.32,7.1,15.56465769,2208,2.056173201,5.092057348,168713,2.87
7505,7627,6055200703,3047,Napa ,94558,Napa,-122.3294424,38.3098473,272.04,2.97,43.97,6.4,7.663197729,2293,2.304635762,1.902417259,105795,2.58
7506,7628,6073008003,3334,San Diego,92109,San Diego,-117.254695,32.8047692,387.35,2.26,22.04,17.7,73.01854975,1782,1.687464868,9.567318218,100911,2.26
7507,7629,6061020604,5589,Placer ,95746,Granite Bay,-121.2003901,38.7553138,527.84,3.21,18.12,11.3,21.17370892,1774,2.36713615,0.749133285,127500,3.02
7508,7630,6059032032,3075,Orange ,92691,Mission Viejo,-117.6565092,33.6322217,395.65,3.35,22.28,10,9.408341416,2194,2.395732299,2.302800579,108393,2.92
7509,7631,6097153807,3861,Sonoma ,95448,Healdsburg,-122.7450282,38.5679564,205.64,3.15,27.08,14.3,10.08708273,2040,2.340348331,0.094478295,111786,2.76
7510,7632,6075012601,2329,San Francisco,94123,San Francisco,-122.4391478,37.8022695,553.61,4.97,14.05,9.2,83.06982872,1930,0.807641634,36.0390098,125139,1.59
7511,7633,6079011800,7138,San Luis Obispo,93420,Arroyo Grande,-120.5681372,35.1292608,464.34,3.34,27.02,15.4,15.12978142,1756,2.12226776,0.789316824,88859,2.46
7512,7634,6037670407,5758,Los Angeles,90275,Rancho Palos Verdes,-118.3868772,33.773572,407.84,2.96,10.36,10.4,45.44247788,2245,1.9,7.269244999,89621,2.74
7513,7635,6041120000,6027,Marin ,94939,Larkspur,-122.5372766,37.9354506,735.74,4.13,14.5,7.9,41.40239605,1823,1.869978858,2.370190252,104074,2.23
7514,7636,6013390200,1719,Contra Costa,94530,El Cerrito,-122.2911825,37.9045535,226.08,3.06,29.84,10,12.38095238,2227,1.572789116,4.802091136,102788,2.33
7515,7637,6081613300,2723,San Mateo,94062,Redwood City,-122.2487924,37.4403446,951.54,3.78,22.92,9.6,6.131078224,1750,2.757928118,0.405378453,219926,2.88
7516,7639,6081613000,3386,San Mateo,94025,Menlo Park,-122.20315,37.4227203,1152.86,5.31,17.84,9.7,33.12191684,2635,1.786469345,1.245096719,123750,2.45
7517,7640,6037670324,5127,Los Angeles,90274,Palos Verdes Peninsula,-118.383478,33.7977558,360.51,4.53,18.54,11.9,12.19110379,2754,2.205930807,1.55584912,210734,2.82
7518,7641,6085502907,3912,Santa Clara,95118,San Jose,-121.8972821,37.2633246,706.93,3.37,30.41,10.1,13.62252664,2597,2.270167428,4.24879014,133598,2.78
7519,7642,6085509600,2625,Santa Clara,94041,Mountain View,-122.0804482,37.3908176,538.93,5.12,21.02,9.7,67.97033041,2337,1.604180715,5.722862605,131375,2.28
7520,7643,6055201402,2871,Napa ,94558,Napa,-122.2248403,38.3226754,156.4,3.53,26.58,14.7,13.1092437,2275,2.529411765,0.151838282,135357,2.58
7521,7644,6059062701,2800,Orange ,92625,Corona del Mar,-117.8809155,33.6048432,902.24,5.22,26.2,15.3,30.7073955,3115,1.887459807,4.198568002,154833,2.13
7522,7645,6075012800,4106,San Francisco,94123,San Francisco,-122.4417466,37.7978099,809.2,5.12,13.21,13.6,67.90383804,2278,1.119780683,19.27356166,126716,2.02
7523,7646,6037262604,6092,Los Angeles,90272,Pacific Palisades,-118.5485779,34.0511084,690.55,5.44,12.6,6.6,24.59078797,3215,1.881994671,1.874905556,165987,2.46
7524,7647,6037651201,5056,Los Angeles,90505,Torrance,-118.367527,33.8209956,518.11,4.52,24.66,5.6,16.77651288,2475,2.296584781,3.869055351,127409,2.86
7525,7648,6059042305,3432,Orange ,92651,Laguna Beach,-117.7424655,33.4991773,668.59,4.12,21.35,12.5,20.84757348,2864,2.008202324,2.474164802,143472,2.35
7526,7649,6075012602,2909,San Francisco,94123,San Francisco,-122.4356807,37.806476,543.2,5.66,14.52,7.6,81.27990431,2096,1.102272727,10.74515713,122212,1.73
7527,7650,6097152202,6763,Sonoma ,95409,Santa Rosa,-122.6753429,38.4670566,600.08,2.83,20.82,28.7,48.17384953,1475,1.672753835,3.996973492,53098,2.25
7528,7651,6073017050,3068,San Diego,92128,San Diego,-117.0776875,32.9618675,476.37,3.18,12.47,17.1,46.31379962,1306,2.017013233,0.86087776,68600,2.98
7529,7652,6081603400,5483,San Mateo,94044,Pacifica,-122.4626241,37.5946374,237.65,2.12,31.8,15.1,25.2486973,1573,2.19327333,0.731500479,112159,2.84
7530,7653,6037262301,2744,Los Angeles,90049,Los Angeles,-118.4912444,34.0918293,3328.73,6.06,12.54,8.6,9.31744312,3063,2.046587216,0.28610056,212083,2.59
7531,7654,6081611100,5913,San Mateo,94061,Redwood City,-122.2524753,37.4580008,207.09,2.66,37.07,4.4,11.22580645,1953,2.12,2.836119994,150679,2.69
7532,7655,6111007506,7514,Ventura ,93065,Simi Valley,-118.7737363,34.2261536,433.23,3.68,25.74,10.1,10.98591549,2707,2.573843058,0.454997697,130350,2.96
7533,7656,6083002009,3826,Santa Barbara,93455,Santa Maria,-120.4277159,34.8722878,404.49,2.05,34.59,23.8,35.05830904,1431,2.232507289,2.132808501,76048,3.07
7534,7657,6065045114,1939,Riverside ,92260,Palm Desert,-116.3865775,33.694826,145.68,2.18,32.29,18.3,13.54359926,1419,1.612244898,1.428709244,89821,1.96
7535,7658,6061021035,7431,Placer ,95747,Roseville,-121.3450222,38.7598403,316.58,2.05,35.61,9.7,25.08064516,1833,2.228629032,2.806685622,100676,3.1
7536,7659,6075021100,3853,San Francisco,94114,San Francisco,-122.4298144,37.75397,321.42,2.84,24.04,13.3,55.23710266,2262,1.198019802,18.30594127,136780,2.18
7537,7660,6085506604,7324,Santa Clara,95130,San Jose,-121.9867326,37.2807949,737.56,4.16,20.77,10,22.63856362,1762,2.081186573,4.224592359,113622,2.82
