,census_tract,total_population,county,zip,nearby_city,longitude,latitude,traffic,pollution_score,asthma,poverty
842,6099000301,1987,Stanislaus ,95367,Riverbank,-120.9332632,37.7365093,482.57,8.06,53.4,65.1
843,6047002302,13709,Merced ,93635,Los Banos,-120.8012173,37.0786355,369.45,6.39,115.94,56.6
844,6037123103,4165,Los Angeles,91606,North Hollywood,-118.365403,34.192132,983.7,7.84,42.38,62.6
845,6037405201,5205,Los Angeles,91706,Baldwin Park,-117.9513657,34.0839121,460.09,7.25,46.91,53
846,6037232200,3119,Los Angeles,90037,Los Angeles,-118.2978735,34.0017243,995.95,5.85,81.44,66.6
847,6107004300,7682,Tulare ,93219,Earlimart,-119.3058575,35.8580543,254.67,6.46,49.37,75.6
848,6037408630,2319,Los Angeles,91745,Hacienda Heights,-117.9561887,34.006504,2739.52,7.65,46.47,49.1
849,6067000600,1122,Sacramento ,95814,Sacramento,-121.4916773,38.5854811,400.29,6.69,110.76,62.5
850,6065040502,6202,Riverside ,92509,Riverside,-117.4882782,34.0225503,1567.75,7.87,36.05,52.9
851,6037123510,4753,Los Angeles,91405,Van Nuys,-118.4290714,34.1953384,1315.05,7.04,44.2,49.4
852,6037553502,4183,Los Angeles,90723,Paramount,-118.1515696,33.899999,567.72,6.93,56.7,49
853,6037530101,5400,Los Angeles,90640,Montebello,-118.0998041,34.0116507,985.18,6.55,44.76,52.5
854,6067005001,8107,Sacramento ,95828,Sacramento,-121.4173852,38.4893046,827.39,5.59,84.21,54.3
855,6037532002,3151,Los Angeles,90640,Montebello,-118.1174056,34.0035288,750.51,7.13,54.54,50.2
856,6075023200,4582,San Francisco,94124,San Francisco,-122.3861386,37.7277547,380.39,6.19,135.72,37.2
857,6019005100,5723,Fresno ,93726,Fresno,-119.7814652,36.7868839,791.66,5.89,104.63,67.1
858,6037221810,2773,Los Angeles,90007,Los Angeles,-118.2923015,34.0306568,1127.53,5.93,58.23,79.2
859,6037601211,2823,Los Angeles,90301,Inglewood,-118.357722,33.962383,628.33,5.79,92.89,59.6
860,6037123420,4638,Los Angeles,91606,North Hollywood,-118.4146718,34.193033,1692.82,6.95,59.5,55.4
861,6037433601,4923,Los Angeles,91770,Rosemead,-118.0761336,34.0670912,2410.55,7.68,34.91,41.9
862,6001406000,3450,Alameda ,94606,Oakland,-122.246184,37.7875675,1732.58,6.44,93.8,61.9
863,6059086702,7094,Orange ,92801,Anaheim,-117.9482327,33.843269,3663.63,6.34,60.49,49.7
864,6025011300,10460,Imperial ,92243,El Centro,-115.4937382,32.775654,565.42,6.93,53.65,48.7
865,6037203200,4844,Los Angeles,90033,Los Angeles,-118.1968646,34.0526028,3342.44,7.3,54.62,63.4
866,6037104404,3236,Los Angeles,91331,Pacoima,-118.4286916,34.2639207,1017.38,6.67,73.79,56.4
867,6047002402,7505,Merced ,93620,Dos Palos,-120.6220705,36.9746245,83.97,5.62,113.5,70.5
868,6071002704,10787,San Bernardino,92377,Rialto,-117.430224,34.1528486,720.57,8.47,45.52,22.3
869,6031001601,4516,Kings ,93239,Kettleman City,-119.7891118,36.01376,281.32,6.6,63.5,62
870,6013382000,6964,Contra Costa,94804,Richmond,-122.3229975,37.9159913,1651.56,5.8,145.9,55.6
871,6059074405,5820,Orange ,92701,Santa Ana,-117.8596881,33.7522099,3571.06,7.31,50.47,67.3
872,6029000200,7644,Kern ,93308,Bakersfield,-119.0360588,35.4163342,528.85,6.11,80.97,75.5
873,6037185310,3061,Los Angeles,90065,Los Angeles,-118.2226256,34.0922029,589.69,7.06,69.42,64.8
874,6065030501,5095,Riverside ,92507,Riverside,-117.3545298,33.9685095,607.69,6.82,51.6,66.6
875,6037218900,5464,Los Angeles,90018,Los Angeles,-118.3230172,34.0326941,4191.36,6.12,93.35,71.7
876,6067004802,4485,Sacramento ,95828,Sacramento,-121.4190446,38.4995505,641.55,5.7,90.95,67.1
877,6037542800,3123,Los Angeles,90220,Compton,-118.2473437,33.8995257,559.54,6.34,95.3,36.5
878,6077001600,2383,San Joaquin,95205,Stockton,-121.2685355,37.9651247,553.67,5.8,94.19,72.2
879,6037207302,3791,Los Angeles,90013,Los Angeles,-118.2477263,34.04755,639.89,8.64,92.4,40.9
880,6037237402,3526,Los Angeles,90047,Los Angeles,-118.3013342,33.9784618,1341.02,6.03,96.49,60.4
881,6037501400,3978,Los Angeles,90601,Whittier,-118.0474017,33.9819778,399.9,6.57,62.71,52.2
882,6037502601,7145,Los Angeles,90660,Pico Rivera,-118.0944003,33.9594036,2768.52,7.39,57.53,26.4
883,6085500100,6339,Santa Clara,95112,San Jose,-121.8927423,37.358556,1470.17,7.56,61.75,40.2
884,6071006204,4495,San Bernardino,92404,San Bernardino,-117.2535665,34.1392095,1470.12,5.46,119.48,69.4
885,6037432500,8210,Los Angeles,91732,El Monte,-118.0058397,34.0966686,789.13,7.4,53.76,39.3
886,6065042511,3308,Riverside ,92553,Moreno Valley,-117.2480601,33.919149,611.65,5.71,75.3,68.2
887,6037573100,7165,Los Angeles,90806,Long Beach,-118.197509,33.7998434,798.55,6.53,99.66,40.2
888,6077005302,6507,San Joaquin,95376,Tracy,-121.4207353,37.7521308,765.81,7.11,99.11,42.6
889,6077003113,6256,San Joaquin,95207,Stockton,-121.3238468,37.983791,949.02,6.35,69.25,60.8
890,6099001604,3861,Stanislaus ,95351,Modesto,-121.0172914,37.6170322,547.26,5.1,97.69,81.6
891,6037238320,3787,Los Angeles,90044,Los Angeles,-118.2861548,33.9621528,3500.48,5.96,75.15,85.1
892,6071001305,5348,San Bernardino,91764,Ontario,-117.62795,34.0845072,3943.77,7.28,66.75,57.1
893,6019005408,1276,Fresno ,93710,Fresno,-119.7423113,36.8188039,542.06,6.61,84.3,81.6
894,6037576401,4779,Los Angeles,90813,Long Beach,-118.1785058,33.778974,895.51,5.66,101.72,82.1
895,6037407801,5074,Los Angeles,91744,La Puente,-117.9214946,34.0302293,625.01,7.28,55.47,41.5
896,6037543905,4510,Los Angeles,90745,Carson,-118.2550214,33.8155623,468.98,6.21,56.61,45.5
897,6067004602,5067,Sacramento ,95824,Sacramento,-121.4600558,38.5176604,1861.42,5.98,91.87,63.4
898,6013368002,3404,Contra Costa,94806,San Pablo,-122.3520845,37.9610592,339.3,5.94,119.77,56.9
899,6019003702,4933,Fresno ,93705,Fresno,-119.827823,36.7758683,433.95,5.61,115.77,63.6
900,6099004000,3822,Stanislaus ,95358,Modesto,-121.1441905,37.6499309,368.54,8.04,77.7,28.4
901,6037543501,6805,Los Angeles,90745,Carson,-118.2825106,33.8387785,2151.94,7.6,60.31,31.1
902,6065040203,3626,Riverside ,92509,Riverside,-117.4071313,33.9943219,434.83,5.86,55.89,59.9
903,6065042512,3200,Riverside ,92553,Moreno Valley,-117.2567772,33.9191537,632.39,6.03,75.3,63.7
904,6059086601,9584,Orange ,92801,Anaheim,-117.933024,33.8507453,3875.89,6.95,50.93,66.6
905,6019007003,7750,Fresno ,93662,Selma,-119.6260162,36.5935943,204.47,6.72,95.94,41
906,6037238310,4821,Los Angeles,90044,Los Angeles,-118.2861074,33.9660436,4148.29,5.77,73,83.2
907,6071001002,5530,San Bernardino,91762,Ontario,-117.6754429,34.0687514,805.28,7.23,46.37,59.2
908,6073003502,4946,San Diego,92113,San Diego,-117.1134902,32.6986004,744.01,6.03,127.1,77.3
909,6037534804,3878,Los Angeles,90255,Huntington Park,-118.2273157,33.9631931,761.56,6.94,53.04,67
910,6037501803,4705,Los Angeles,90602,Whittier,-118.0408524,33.9717393,543.92,6.54,77.68,61
911,6065042506,9483,Riverside ,92553,Moreno Valley,-117.270282,33.9329093,1072.04,6.3,75.13,39.5
912,6029003112,5116,Kern ,93313,Bakersfield,-119.0458982,35.3174932,899.71,7.07,65.88,39.6
913,6071000207,4635,San Bernardino,91763,Montclair,-117.7067071,34.0703739,226.21,6.36,74.93,43.6
914,6037540800,5042,Los Angeles,90059,Los Angeles,-118.2557254,33.9176122,663.59,7.11,83.01,38.6
915,6037570100,2837,Los Angeles,90805,Long Beach,-118.1532085,33.8644752,922.5,7.2,72.45,37.1
916,6077002702,4239,San Joaquin,95215,Stockton,-121.2192849,37.9618698,302.41,6.5,53.28,72.9
917,6107000201,9406,Tulare ,93647,Orosi,-119.2875202,36.5436858,183.86,6.62,50.64,76.2
918,6047001003,4061,Merced ,95348,Merced,-120.4948113,37.3196623,578.55,5.77,96.27,73.8
919,6037208301,2201,Los Angeles,90026,Los Angeles,-118.2658492,34.0619781,1034.64,7.43,38.83,69.9
920,6019004703,4218,Fresno ,93705,Fresno,-119.8353599,36.7901386,409.92,6.11,127.86,62.7
921,6037531604,3580,Los Angeles,90022,Los Angeles,-118.1623741,34.0238371,587.39,5.71,62.41,75.3
922,6037191710,3231,Los Angeles,90038,Los Angeles,-118.3192272,34.0855323,1582.77,5.96,54.41,61.5
923,6099000909,4402,Stanislaus ,95350,Modesto,-120.9842758,37.673238,762.01,6.67,81.14,54.6
924,6037533803,6309,Los Angeles,90201,Bell,-118.1839766,33.9747696,989.73,6.74,47.26,67.6
925,6037576402,5181,Los Angeles,90813,Long Beach,-118.1741618,33.7789756,1048.49,5.36,114.09,69.9
926,6001402200,2385,Alameda ,94607,Oakland,-122.2963076,37.8063512,769.38,6.68,165.52,56.8
927,6073012502,4466,San Diego,91910,Chula Vista,-117.1094056,32.6421028,1572.73,6.65,56.69,68.1
928,6037552602,4191,Los Angeles,90650,Norwalk,-118.0639397,33.8912309,417.85,6.64,53.77,42.4
929,6037213310,3477,Los Angeles,90006,Los Angeles,-118.2978915,34.0508743,1369.01,6.31,56.69,73.1
930,6065041002,3312,Riverside ,92503,Riverside,-117.4726482,33.9516995,866.14,6.91,46.56,50.5
931,6037570304,5171,Los Angeles,90805,Long Beach,-118.1926968,33.8563177,597.82,6.32,87.58,58.7
932,6037551101,3926,Los Angeles,90242,Downey,-118.1262274,33.9218213,654.81,7.38,43.7,55.5
933,6037432202,4252,Los Angeles,91770,Rosemead,-118.0708948,34.0859512,849.57,7.93,38.01,46.6
934,6037236202,6192,Los Angeles,90008,Los Angeles,-118.3530792,34.0170719,1178.51,5.87,91.32,69.9
935,6037404901,5658,Los Angeles,91706,Baldwin Park,-117.9770768,34.0971898,1612.06,7.4,62.29,26.9
936,6037237500,2675,Los Angeles,90044,Los Angeles,-118.2893094,33.9783023,846.88,5.34,115.42,73
937,6065031401,6702,Riverside ,92504,Riverside,-117.4081832,33.9380023,1737.94,7.49,63.16,57.1
938,6037232600,6288,Los Angeles,90037,Los Angeles,-118.2979984,33.9920924,1095.66,6.41,62.04,71.2
939,6071001312,4645,San Bernardino,91764,Ontario,-117.6056182,34.0740868,2250.26,7.89,68.58,41.9
940,6037573004,5153,Los Angeles,90806,Long Beach,-118.1964734,33.7934906,934.06,5.78,84.87,65.8
941,6037402600,7453,Los Angeles,91767,Pomona,-117.7432184,34.0696836,1478.61,7.52,80.32,46.9
942,6037433307,3421,Los Angeles,91732,El Monte,-118.0061894,34.0685045,2521.01,7.32,64.11,47.4
943,6099002602,4561,Stanislaus ,95307,Ceres,-120.9450461,37.5877211,1164.92,7.05,45.24,58.5
944,6065042515,3803,Riverside ,92553,Moreno Valley,-117.2406622,33.9354567,1868.86,5.55,67.8,76.2
945,6077001300,4903,San Joaquin,95204,Stockton,-121.2928911,37.9747159,778.7,6.79,65.13,47
946,6037104704,4219,Los Angeles,91331,Pacoima,-118.4088637,34.2625316,739.27,6.72,73.79,61.4
947,6019003900,5804,Fresno ,93630,Kerman,-120.1192112,36.7082365,153.71,7.34,57.5,58.4
948,6077004404,3670,San Joaquin,95240,Lodi,-121.2524178,38.1263177,611.66,6.3,48.82,73.7
949,6037224410,3140,Los Angeles,90007,Los Angeles,-118.2799814,34.0351392,4306.55,6.61,54.5,73
950,6001409400,4306,Alameda ,94603,Oakland,-122.1803623,37.744613,318.86,5.46,160.69,65.7
951,6037128210,4822,Los Angeles,91401,Van Nuys,-118.4443453,34.1835838,1317.56,5.77,57.53,72.7
952,6037533203,1827,Los Angeles,90255,Huntington Park,-118.2082753,33.9742767,1061.84,6.73,52.78,57.7
953,6037191610,4502,Los Angeles,90029,Los Angeles,-118.3059569,34.0863828,2933.48,6.76,57,59.5
954,6099003603,3952,Stanislaus ,95380,Turlock,-120.9439974,37.4851794,469.72,8.04,50.56,43.1
955,6037405202,5227,Los Angeles,91706,Baldwin Park,-117.9632149,34.0808733,479.59,6.75,62.29,43.7
956,6075017902,2880,San Francisco,94130,San Francisco,-122.419701,37.8619483,3160.99,6.86,95.9,70.4
957,6047002202,9923,Merced ,93635,Los Banos,-120.855277,37.0847273,233,5.79,115.94,59.5
958,6025011900,10966,Imperial ,92231,Calexico,-115.4952025,32.6969128,359.98,6.9,51.05,51.9
959,6037433402,4776,Los Angeles,91733,South El Monte,-118.0346511,34.0595281,676.02,7.28,37.82,76.1
960,6037234901,2999,Los Angeles,90043,Los Angeles,-118.3286609,33.9817876,1141.92,5.44,127.37,89.1
961,6037533503,1920,Los Angeles,90255,Huntington Park,-118.1910856,33.9845559,1260.88,6.13,46.07,70.3
962,6037554403,5483,Los Angeles,90706,Bellflower,-118.1382198,33.8736738,2052.97,6,75.56,55.5
963,6037219700,4306,Los Angeles,90016,Los Angeles,-118.3490693,34.0277561,2863.85,6.49,100.42,29.6
964,6037237710,3887,Los Angeles,90044,Los Angeles,-118.2861364,33.9726959,3583.18,5.83,72.35,67.4
965,6037209300,5021,Los Angeles,90017,Los Angeles,-118.2683015,34.05073,3177.27,7.3,51.43,65.7
966,6071003609,4871,San Bernardino,92316,Bloomington,-117.3768768,34.0768408,1106.67,7.07,62.93,43.9
967,6067004701,3303,Sacramento ,95823,Sacramento,-121.4394836,38.5002139,1271.41,5.6,96.65,60.6
968,6065030101,1226,Riverside ,92507,Riverside,-117.3520326,33.9971131,2404.92,7.54,60.42,53.1
969,6037572600,5370,Los Angeles,90810,Long Beach,-118.2140846,33.8071157,1210.72,7.43,70.09,39.1
970,6037127803,4037,Los Angeles,91405,Van Nuys,-118.4530799,34.1975155,1310.02,5.79,98.74,57.5
971,6037603702,5087,Los Angeles,90506,Torrance,-118.3393815,33.8829956,1014.39,7,74.07,28.7
972,6013376000,5962,Contra Costa,94801,Richmond,-122.3624287,37.9410164,221.88,5.72,217.15,61.1
973,6037530301,2168,Los Angeles,90022,Los Angeles,-118.155189,34.0294615,704.36,5.98,62.41,54.1
974,6037552301,4900,Los Angeles,90650,Norwalk,-118.0648469,33.9126443,1379.41,7.76,54.13,30
975,6037109500,4303,Los Angeles,91340,San Fernando,-118.4389293,34.2703268,1713.93,7.44,61.07,45.5
976,6037603200,2777,Los Angeles,90248,Gardena,-118.3022069,33.8701634,809.27,8.4,68.29,19.4
977,6037104701,4208,Los Angeles,91331,Pacoima,-118.415214,34.2684745,921.2,5.73,73.79,82.8
978,6037232300,3926,Los Angeles,90037,Los Angeles,-118.2981841,33.9974228,947.53,5.79,70.78,59.4
979,6065042800,9260,Riverside ,92570,Perris,-117.2305725,33.7831506,865.72,6.21,51.58,69.8
980,6037500403,4023,Los Angeles,90660,Pico Rivera,-118.0662039,34.0117536,2564.97,7.65,58.4,34.8
981,6071003505,5969,San Bernardino,92376,Rialto,-117.375879,34.1195504,766.27,5.56,84.92,60
982,6059087803,5658,Orange ,90680,Stanton,-117.9888565,33.8102448,1251.53,7,40.13,62.3
983,6065041703,5695,Riverside ,92882,Corona,-117.5888049,33.8785015,2495.84,7.22,35.15,75.8
984,6031001300,3761,Kings ,93212,Corcoran,-119.5542173,36.119739,160.05,5.95,81.14,74.4
985,6071009300,1257,San Bernardino,92311,Barstow,-117.0327115,34.9077413,456.91,5.67,220.9,61.2
986,6073016202,3337,San Diego,92020,El Cajon,-116.9711319,32.8149714,1118.44,7.03,57.47,43.4
987,6037224700,4856,Los Angeles,90007,Los Angeles,-118.280016,34.0262403,3082.61,6.52,58.23,91.2
988,6073021900,6816,San Diego,91950,National City,-117.1150589,32.6564826,1387.04,7.75,23.82,59.9
989,6037208801,2995,Los Angeles,90057,Los Angeles,-118.2770843,34.059675,1001.99,6.3,59.84,78.7
990,6037208502,3571,Los Angeles,90057,Los Angeles,-118.2741645,34.066049,1093.26,6.76,39.84,69.3
991,6037433802,2780,Los Angeles,91733,South El Monte,-118.060117,34.0344665,1920.21,8.81,54.75,33.9
992,6037433602,2803,Los Angeles,91770,Rosemead,-118.0747627,34.0592472,816.91,7.39,38.01,62.4
993,6037552100,5891,Los Angeles,90650,Norwalk,-118.0880792,33.9054717,493.8,5.87,62.88,39.8
994,6019002200,3594,Fresno ,93728,Fresno,-119.8037024,36.7585393,382.85,6.31,117.3,56.2
995,6067000500,3159,Sacramento ,95814,Sacramento,-121.4823108,38.5834331,390.05,6.84,91.7,52.1
996,6067009201,2293,Sacramento ,95829,Sacramento,-121.3406904,38.5003097,567.87,7.84,45.31,42.4
997,6037104821,3514,Los Angeles,91331,Pacoima,-118.4162955,34.2465705,717.58,6.75,73.79,66.1
998,6029004500,3937,Kern ,93249,Lost Hills,-119.7746623,35.6497752,256.96,7.87,38.21,74.2
999,6037405002,3197,Los Angeles,91706,Baldwin Park,-117.9489743,34.1033004,441.57,7.2,62.29,51.2
1000,6029003202,15579,Kern ,93307,Bakersfield,-119.0038623,35.271205,445.28,6.19,88.83,62
1001,6037213202,3873,Los Angeles,90006,Los Angeles,-118.3045035,34.0490294,1090.74,6.1,56.69,70.3
1002,6037576200,6158,Los Angeles,90802,Long Beach,-118.1867636,33.7723836,481.95,6.64,73.7,66.9
1003,6037221500,3507,Los Angeles,90018,Los Angeles,-118.3046372,34.0348455,3732.86,5.93,68.88,62.2
1004,6037402502,7225,Los Angeles,91766,Pomona,-117.7604508,34.0477052,434.12,6,70.31,59.5
1005,6085504318,5265,Santa Clara,95131,San Jose,-121.8957703,37.376939,1804.76,7.73,39.41,46.7
1006,6037534404,3647,Los Angeles,90201,Bell,-118.1906245,33.9662404,743.07,6.76,48.15,69.8
1007,6013310000,5641,Contra Costa,94565,Pittsburg,-121.8917858,38.0264843,324.08,5.64,150.18,52.2
1008,6037236203,3417,Los Angeles,90016,Los Angeles,-118.3467706,34.0184552,904.69,6.3,69.53,67.1
1009,6067005502,5477,Sacramento ,95815,Sacramento,-121.4270027,38.6046274,687.38,5.96,90.81,67.5
1010,6037191820,2647,Los Angeles,90038,Los Angeles,-118.3277048,34.0852963,1482.79,7.79,48.93,46.1
1011,6037408140,3835,Los Angeles,91744,La Puente,-117.9032402,34.0095219,718.02,7.05,50.15,56
1012,6019004802,4599,Fresno ,93705,Fresno,-119.8222476,36.78763,419.31,5.43,127.86,74
1013,6037553901,6896,Los Angeles,90723,Paramount,-118.1514235,33.8928037,501.9,6.43,52.24,43
1014,6067002100,2377,Sacramento ,95818,Sacramento,-121.5063658,38.5693327,1687.25,7.15,65.49,42.1
1015,6037552200,6835,Los Angeles,90650,Norwalk,-118.07318,33.9087246,1220.98,6.23,62.88,49.5
1016,6025010400,7162,Imperial ,92227,Brawley,-115.5223739,32.9902904,374.16,5.77,140.8,73.9
1017,6019003500,5674,Fresno ,93704,Fresno,-119.7950446,36.7722645,681.1,6.41,82.37,53.4
1018,6037535501,3866,Los Angeles,90280,South Gate,-118.2221109,33.961166,946.46,6.78,40.87,64.4
1019,6037231220,3824,Los Angeles,90037,Los Angeles,-118.2893753,34.0145635,1296.95,5.92,66.9,67.4
1020,6037543802,7126,Los Angeles,90745,Carson,-118.2697206,33.8293509,596.63,7.16,60.31,32
1021,6037237401,3616,Los Angeles,90044,Los Angeles,-118.2948084,33.9784675,873.97,5.59,115.42,57.6
1022,6071001702,4827,San Bernardino,91762,Ontario,-117.6753207,34.0448163,621.96,6.71,65.24,37.2
1023,6037572700,5499,Los Angeles,90810,Long Beach,-118.212716,33.801549,1167.61,6.86,69.64,48.1
1024,6037407302,3501,Los Angeles,91744,La Puente,-117.9608384,34.0395089,815.39,6.55,68.67,41.3
1025,6037121221,2365,Los Angeles,91352,Sun Valley,-118.3955564,34.2276073,2354.88,7.57,77.04,39.7
1026,6107000502,3405,Tulare ,93618,Dinuba,-119.3924612,36.5293483,243.51,6.81,42.92,62
1027,6071001706,6231,San Bernardino,91762,Ontario,-117.6611549,34.0526197,471.94,7.11,69.05,51.4
1028,6107000401,5193,Tulare ,93618,Dinuba,-119.3857111,36.5617547,353.48,6.89,41.53,62.7
1029,6065040503,3876,Riverside ,91752,Mira Loma,-117.5161423,34.0222888,1104.34,7.74,29.77,50
1030,6071003102,5466,San Bernardino,92335,Fontana,-117.4400681,34.0848456,543.02,6.14,74.3,67.2
1031,6013311000,5001,Contra Costa,94565,Pittsburg,-121.8936219,38.0214503,1255.74,5.54,150.18,49.6
1032,6047001901,5739,Merced ,95340,Merced,-120.3392864,37.355853,163.77,5.74,147.82,69
1033,6047001700,6335,Merced ,95341,Merced,-120.4449003,37.2869017,550.39,5.85,85.81,68.6
1034,6075023400,3660,San Francisco,94124,San Francisco,-122.3900882,37.7215929,552.72,5.54,135.72,56.4
1035,6065041408,4017,Riverside ,92505,Riverside,-117.4691482,33.9042171,1878.33,7.46,45.69,47.7
1036,6059011602,5237,Orange ,92831,Fullerton,-117.9022903,33.8615748,3338.69,8.55,40.95,48.7
1037,6019008200,6978,Fresno ,93608,Cantua Creek,-120.2392392,36.5557643,117.9,6.51,48.09,76
1038,6071004301,4677,San Bernardino,92410,San Bernardino,-117.3460354,34.111535,403.39,5.31,82.24,60.5
1039,6037221302,4403,Los Angeles,90019,Los Angeles,-118.3114921,34.0417457,1149.88,5.84,55.48,82.8
1040,6095250701,2962,Solano ,94590,Vallejo,-122.2449025,38.0900421,692.63,5.63,166.21,52
1041,6037120400,6272,Los Angeles,91402,Panorama City,-118.4323396,34.2188821,1249.86,6.45,84.58,54.6
1042,6067002000,2376,Sacramento ,95818,Sacramento,-121.4903061,38.5652846,1199.16,6.54,62.83,54
1043,6029004301,7416,Kern ,93280,Wasco,-119.3509151,35.5738555,230.62,6.98,37.84,60.6
1044,6081611900,10325,San Mateo,94303,Palo Alto,-122.1238259,37.4667198,1708.38,6.72,69.6,45.6
1045,6037302201,3856,Los Angeles,91205,Glendale,-118.2484454,34.1444791,929.87,6.83,34.92,60.6
1046,6037408202,2037,Los Angeles,91745,Hacienda Heights,-117.9657288,34.0213468,1405,9.22,43.15,43.8
1047,6037234700,3888,Los Angeles,90043,Los Angeles,-118.3276852,33.9872213,881.1,6.14,121.88,52.6
1048,6037533502,2143,Los Angeles,90255,Huntington Park,-118.1948545,33.9850347,1301.13,6.69,59.19,45.2
1049,6025011100,3685,Imperial ,92243,El Centro,-115.6765631,32.785558,379.73,6.33,104.62,54.9
1050,6037530302,6556,Los Angeles,90022,Los Angeles,-118.1479458,34.0278115,1339.86,6.06,62.41,54
1051,6037191410,5092,Los Angeles,90029,Los Angeles,-118.2881169,34.0887621,946.85,6.31,66.96,67.2
1052,6037121600,3005,Los Angeles,91605,North Hollywood,-118.4105915,34.211069,2535.48,7.7,78.9,20.2
1053,6071006302,8815,San Bernardino,92404,San Bernardino,-117.2541147,34.1268693,557.46,5.66,110.49,65.8
1054,6073004700,1858,San Diego,92102,San Diego,-117.1450748,32.7083889,1483.95,6.64,87.92,63.5
1055,6037603400,4367,Los Angeles,90249,Gardena,-118.3134339,33.8934711,946.55,6.98,73.09,40.7
1056,6001408900,3414,Alameda ,94621,Oakland,-122.1887803,37.7541816,469.47,5.59,161.73,73.5
1057,6037504101,5126,Los Angeles,90638,La Mirada,-118.033316,33.9099095,609.88,6.98,39.28,30.6
1058,6025012100,6937,Imperial ,92231,Calexico,-115.4976096,32.6767102,1715.53,5.75,51.9,83.6
1059,6037551900,5344,Los Angeles,90650,Norwalk,-118.1046032,33.9105501,2337.24,6.87,62.88,35.1
1060,6059110606,4590,Orange ,90621,Buena Park,-118.0045274,33.8774063,1229.01,7.14,55.05,49.6
1061,6019007500,5287,Fresno ,93609,Caruthers,-119.8284031,36.5336682,112.22,5.84,88.4,58
1062,6037213401,4951,Los Angeles,90006,Los Angeles,-118.2879026,34.0537069,1706.79,6.16,56.69,72.3
1063,6037603900,7527,Los Angeles,90260,Lawndale,-118.35763,33.894766,2160.69,6.79,62.52,54
