id,state,abbr,poverty,povertyMoe,age,ageMoe,income,incomeMoe,healthcare,healthcareLow,healthcareHigh,obesity,obesityLow,obesityHigh,smokes,smokesLow,smokesHigh,-0.385218228
,Placentia,Placentia,10.6,10.6,,,2.246197719,2.246197719,3.935152227,3.935152227,3.935152227,635.19,635.19,635.19,25.25,25.25,25.25,
,Redding,Redding,35.4,35.4,,,1.969548668,1.969548668,0.811515217,0.811515217,0.811515217,366.72,366.72,366.72,51.42,51.42,51.42,
,Tujunga,Tujunga,7.5,7.5,,,2.131239936,2.131239936,1.900953023,1.900953023,1.900953023,138.75,138.75,138.75,35.97,35.97,35.97,
,San Rafael,San Rafael,17.1,17.1,,,1.940203562,1.940203562,1.408617768,1.408617768,1.408617768,1369.31,1369.31,1369.31,35.11,35.11,35.11,
,Capitola,Capitola,23.3,23.3,,,1.682110092,1.682110092,4.741029917,4.741029917,4.741029917,971.66,971.66,971.66,40.68,40.68,40.68,
,San Diego,San Diego,10.8,10.8,,,1.810018326,1.810018326,3.426389035,3.426389035,3.426389035,421.91,421.91,421.91,37.04,37.04,37.04,
,San Luis Obispo,San Luis Obispo,49,49,,,1.369541485,1.369541485,4.573321357,4.573321357,4.573321357,771.83,771.83,771.83,30.83,30.83,30.83,
,Goleta,Goleta,21.4,21.4,,,1.597730139,1.597730139,0.644138176,0.644138176,0.644138176,600.28,600.28,600.28,14.93,14.93,14.93,
,Morro Bay,Morro Bay,32.1,32.1,,,1.805702218,1.805702218,1.466446472,1.466446472,1.466446472,388.24,388.24,388.24,29.7,29.7,29.7,
,Riverside,Riverside,6.8,6.8,,,2.295973885,2.295973885,1.942970373,1.942970373,1.942970373,803.12,803.12,803.12,38.45,38.45,38.45,
,El Cajon,El Cajon,26.3,26.3,,,1.42786246,1.42786246,3.021313595,3.021313595,3.021313595,765.43,765.43,765.43,25.7,25.7,25.7,
,San Diego,San Diego,18.2,18.2,,,1.53978907,1.53978907,4.884082434,4.884082434,4.884082434,424.85,424.85,424.85,48.18,48.18,48.18,
,Dublin,Dublin,17.2,17.2,,,1.561637081,1.561637081,4.940323009,4.940323009,4.940323009,2571.12,2571.12,2571.12,31.79,31.79,31.79,
,Indian Wells,Indian Wells,22.2,22.2,,,1.56855792,1.56855792,1.030950635,1.030950635,1.030950635,647.59,647.59,647.59,16.56,16.56,16.56,
,Sebastopol,Sebastopol,28.5,28.5,,,1.933161954,1.933161954,0.737275258,0.737275258,0.737275258,608.74,608.74,608.74,39.93,39.93,39.93,
,San Francisco,San Francisco,35.4,35.4,,,0.345504087,0.345504087,79.80390744,79.80390744,79.80390744,547.93,547.93,547.93,30.37,30.37,30.37,
,Chico,Chico,29.4,29.4,,,1.914327917,1.914327917,3.030693852,3.030693852,3.030693852,412.69,412.69,412.69,48.16,48.16,48.16,
,Redding,Redding,59.3,59.3,,,1.487983281,1.487983281,1.676508766,1.676508766,1.676508766,440.86,440.86,440.86,54.34,54.34,54.34,
,San Jose,San Jose,17.1,17.1,,,2.673292999,2.673292999,4.175263759,4.175263759,4.175263759,481.12,481.12,481.12,27.55,27.55,27.55,
,Long Beach,Long Beach,23.6,23.6,,,1.495268139,1.495268139,14.15711496,14.15711496,14.15711496,593.28,593.28,593.28,28.26,28.26,28.26,
,San Ramon,San Ramon,6.7,6.7,,,1.888746393,1.888746393,1.72590855,1.72590855,1.72590855,1754.35,1754.35,1754.35,36.67,36.67,36.67,
,Davis,Davis,44.9,44.9,,,1.587555556,1.587555556,7.031152564,7.031152564,7.031152564,177.46,177.46,177.46,23.36,23.36,23.36,
,Anaheim,Anaheim,8.8,8.8,,,2.166878441,2.166878441,0.858394302,0.858394302,0.858394302,867.58,867.58,867.58,18.79,18.79,18.79,
,Vacaville,Vacaville,11,11,,,2.276412776,2.276412776,3.807275588,3.807275588,3.807275588,507.57,507.57,507.57,68.57,68.57,68.57,
,Shingle Springs,Shingle Springs,29.4,29.4,,,2.39714162,2.39714162,0.135843426,0.135843426,0.135843426,573.22,573.22,573.22,33.59,33.59,33.59,
,Laguna Beach,Laguna Beach,12.2,12.2,,,1.991998769,1.991998769,0.50330285,0.50330285,0.50330285,1188.76,1188.76,1188.76,16.95,16.95,16.95,
,Escondido,Escondido,10.2,10.2,,,2.446115288,2.446115288,0.944602526,0.944602526,0.944602526,1816.55,1816.55,1816.55,20.23,20.23,20.23,
,Santa Clara,Santa Clara,19.7,19.7,,,2.020278834,2.020278834,4.639437635,4.639437635,4.639437635,620.8,620.8,620.8,35.9,35.9,35.9,
,Pleasant Hill,Pleasant Hill,22,22,,,1.784609121,1.784609121,2.26445366,2.26445366,2.26445366,439.22,439.22,439.22,43.14,43.14,43.14,
,San Juan Capistrano,San Juan Capistrano,17,17,,,2.141870106,2.141870106,1.881784372,1.881784372,1.881784372,543.23,543.23,543.23,22.2,22.2,22.2,
,Alta,Alta,26.5,26.5,,,2.392393321,2.392393321,0.013439847,0.013439847,0.013439847,404.84,404.84,404.84,15.07,15.07,15.07,
,La Quinta,La Quinta,52.9,52.9,,,1.819672131,1.819672131,1.731428585,1.731428585,1.731428585,334.03,334.03,334.03,30.7,30.7,30.7,
,Cupertino,Cupertino,11.4,11.4,,,1.918124563,1.918124563,5.092944127,5.092944127,5.092944127,556.57,556.57,556.57,10.11,10.11,10.11,
,Sunnyvale,Sunnyvale,7.4,7.4,,,1.968510638,1.968510638,3.794217815,3.794217815,3.794217815,1094.26,1094.26,1094.26,14.63,14.63,14.63,
,Santa Barbara,Santa Barbara,29.6,29.6,,,2.345174263,2.345174263,2.348758834,2.348758834,2.348758834,1130.22,1130.22,1130.22,30.73,30.73,30.73,
,San Francisco,San Francisco,12.1,12.1,,,0.918335296,0.918335296,19.97708969,19.97708969,19.97708969,708.87,708.87,708.87,43.16,43.16,43.16,
,Laguna Beach,Laguna Beach,23,23,,,1.331488934,1.331488934,2.387339017,2.387339017,2.387339017,827.47,827.47,827.47,15.6,15.6,15.6,
,Dublin,Dublin,10.8,10.8,,,1.952563122,1.952563122,4.547126616,4.547126616,4.547126616,629.64,629.64,629.64,31.79,31.79,31.79,
,Westlake Village,Westlake Village,20,20,,,2.098196393,2.098196393,0.824534832,0.824534832,0.824534832,1927.26,1927.26,1927.26,16.79,16.79,16.79,
,Shingle Springs,Shingle Springs,17.9,17.9,,,1.927847114,1.927847114,0.072521978,0.072521978,0.072521978,443.34,443.34,443.34,21.93,21.93,21.93,
,Guerneville,Guerneville,37.1,37.1,,,1.648488441,1.648488441,0.114817634,0.114817634,0.114817634,258.5,258.5,258.5,45.36,45.36,45.36,
,Oakland,Oakland,19.7,19.7,,,1.015181518,1.015181518,26.63658892,26.63658892,26.63658892,421.88,421.88,421.88,34.14,34.14,34.14,
,Oakland,Oakland,12.7,12.7,,,1.370575221,1.370575221,11.21425231,11.21425231,11.21425231,945.68,945.68,945.68,56.26,56.26,56.26,
,Spring Valley,Spring Valley,27.9,27.9,,,1.728075014,1.728075014,2.686199599,2.686199599,2.686199599,724.75,724.75,724.75,29.61,29.61,29.61,
,San Jose,San Jose,18.1,18.1,,,2.663567202,2.663567202,4.229697886,4.229697886,4.229697886,326.76,326.76,326.76,30.66,30.66,30.66,
,Camarillo,Camarillo,13.2,13.2,,,2.367175573,2.367175573,3.315555005,3.315555005,3.315555005,341.69,341.69,341.69,35.51,35.51,35.51,
,Santa Monica,Santa Monica,17.4,17.4,,,1.257025103,1.257025103,17.49238666,17.49238666,17.49238666,972.76,972.76,972.76,24.72,24.72,24.72,
,Fremont,Fremont,8.4,8.4,,,1.467747621,1.467747621,3.822697887,3.822697887,3.822697887,474.21,474.21,474.21,59.75,59.75,59.75,
,Palmdale,Palmdale,16.1,16.1,,,2.406177606,2.406177606,1.818778072,1.818778072,1.818778072,551.25,551.25,551.25,43.18,43.18,43.18,
,Los Angeles,Los Angeles,7.1,7.1,,,1.943302622,1.943302622,4.125194589,4.125194589,4.125194589,1038.27,1038.27,1038.27,27.03,27.03,27.03,
,Bishop,Bishop,21.2,21.2,,,1.779282869,1.779282869,0.006211101,0.006211101,0.006211101,158.99,158.99,158.99,51.43,51.43,51.43,
,Redondo Beach,Redondo Beach,18.6,18.6,,,1.642628205,1.642628205,11.84417982,11.84417982,11.84417982,866.16,866.16,866.16,26.64,26.64,26.64,
,Sacramento,Sacramento,10.5,10.5,,,2.07394958,2.07394958,2.198355799,2.198355799,2.198355799,916.83,916.83,916.83,46.74,46.74,46.74,
,Alpine,Alpine,29.9,29.9,,,2.325987144,2.325987144,0.024505331,0.024505331,0.024505331,209.59,209.59,209.59,23.81,23.81,23.81,
,San Francisco,San Francisco,25.6,25.6,,,1.067645517,1.067645517,21.15923952,21.15923952,21.15923952,488.42,488.42,488.42,23.94,23.94,23.94,
,Capitola,Capitola,26.8,26.8,,,1.764926646,1.764926646,4.491370429,4.491370429,4.491370429,721.92,721.92,721.92,34.81,34.81,34.81,
,San Jose,San Jose,9.9,9.9,,,2.329025845,2.329025845,0.409685056,0.409685056,0.409685056,2179.1,2179.1,2179.1,23.62,23.62,23.62,
,Fremont,Fremont,7.7,7.7,,,2.374766355,2.374766355,2.057480229,2.057480229,2.057480229,1414.17,1414.17,1414.17,20.59,20.59,20.59,
,Davis,Davis,20.5,20.5,,,1.852813853,1.852813853,1.819734204,1.819734204,1.819734204,942.71,942.71,942.71,23.31,23.31,23.31,
,Marina,Marina,40.5,40.5,,,1.629317607,1.629317607,0.94762074,0.94762074,0.94762074,205.23,205.23,205.23,19.1,19.1,19.1,
,Modoc Shasta Klamath for,Modoc Shasta Klamath for,39.1,39.1,,,2.081566069,2.081566069,0.000777379,0.000777379,0.000777379,87.54,87.54,87.54,30.62,30.62,30.62,
,Huntington Beach,Huntington Beach,17.7,17.7,,,2.050939964,2.050939964,5.013535566,5.013535566,5.013535566,580.28,580.28,580.28,25.28,25.28,25.28,
,Windsor,Windsor,15.5,15.5,,,1.989873418,1.989873418,3.852362263,3.852362263,3.852362263,568.2,568.2,568.2,34.9,34.9,34.9,
,El Cajon,El Cajon,27.1,27.1,,,2.446924333,2.446924333,0.224121821,0.224121821,0.224121821,604.02,604.02,604.02,47,47,47,
,San Francisco,San Francisco,16.2,16.2,,,0.758557232,0.758557232,43.8677737,43.8677737,43.8677737,628.54,628.54,628.54,49.17,49.17,49.17,
,Concord,Concord,25.4,25.4,,,1.960355987,1.960355987,2.818644967,2.818644967,2.818644967,687.2,687.2,687.2,46.53,46.53,46.53,
,Los Angeles,Los Angeles,10,10,,,2.033670034,2.033670034,2.573659337,2.573659337,2.573659337,746.56,746.56,746.56,14.56,14.56,14.56,
,Concord,Concord,20.3,20.3,,,1.943189154,1.943189154,4.801177568,4.801177568,4.801177568,598.25,598.25,598.25,40.98,40.98,40.98,
,Ramona,Ramona,18.3,18.3,,,2.789001122,2.789001122,0.038029019,0.038029019,0.038029019,233.61,233.61,233.61,25.09,25.09,25.09,
,Concord,Concord,27,27,,,1.988095238,1.988095238,3.197507754,3.197507754,3.197507754,568.17,568.17,568.17,59.66,59.66,59.66,
,Sunnyvale,Sunnyvale,15.2,15.2,,,1.688127584,1.688127584,6.95676126,6.95676126,6.95676126,626.7,626.7,626.7,19.63,19.63,19.63,
,Loomis,Loomis,12.9,12.9,,,1.957326284,1.957326284,0.720821031,0.720821031,0.720821031,713.93,713.93,713.93,26.16,26.16,26.16,
,Santee,Santee,17.2,17.2,,,2.333808845,2.333808845,3.679891882,3.679891882,3.679891882,418.16,418.16,418.16,38.81,38.81,38.81,
,Foresthill,Foresthill,25.9,25.9,,,2.205321684,2.205321684,0.006997136,0.006997136,0.006997136,103.36,103.36,103.36,26.24,26.24,26.24,
,Ridgecrest,Ridgecrest,27,27,,,1.958703607,1.958703607,1.477593419,1.477593419,1.477593419,247.57,247.57,247.57,60.93,60.93,60.93,
,Orangevale,Orangevale,20.9,20.9,,,1.923168553,1.923168553,2.615426705,2.615426705,2.615426705,933.81,933.81,933.81,34.89,34.89,34.89,
,Laguna Woods,Laguna Woods,23.6,23.6,,,1.106100796,1.106100796,4.656685958,4.656685958,4.656685958,578.85,578.85,578.85,27.34,27.34,27.34,
,Rocklin,Rocklin,39.8,39.8,,,1.55971897,1.55971897,5.448501335,5.448501335,5.448501335,292.16,292.16,292.16,28.42,28.42,28.42,
,Bishop,Bishop,32.1,32.1,,,2.164931946,2.164931946,0.001219817,0.001219817,0.001219817,77,77,77,28.74,28.74,28.74,
,Rohnert Park,Rohnert Park,27.4,27.4,,,2.10731053,2.10731053,2.74588938,2.74588938,2.74588938,313.07,313.07,313.07,38.83,38.83,38.83,
,Mission Viejo,Mission Viejo,12.4,12.4,,,2.450694904,2.450694904,2.744001374,2.744001374,2.744001374,430.12,430.12,430.12,28.55,28.55,28.55,
,South Lake Tahoe,South Lake Tahoe,18.9,18.9,,,2.040041068,2.040041068,0.026474581,0.026474581,0.026474581,291.37,291.37,291.37,16.4,16.4,16.4,
,Pollock Pines,Pollock Pines,39.6,39.6,,,1.982528263,1.982528263,0.236508045,0.236508045,0.236508045,257.19,257.19,257.19,34.68,34.68,34.68,
,Lakeside,Lakeside,27.3,27.3,,,2.300375469,2.300375469,1.839029325,1.839029325,1.839029325,484.09,484.09,484.09,40.23,40.23,40.23,
,Murrieta,Murrieta,14,14,,,2.16562986,2.16562986,2.199888106,2.199888106,2.199888106,437.9,437.9,437.9,20.96,20.96,20.96,
,Anaheim,Anaheim,11.7,11.7,,,2.104432757,2.104432757,2.461363578,2.461363578,2.461363578,453.48,453.48,453.48,25.92,25.92,25.92,
,Carlsbad,Carlsbad,12,12,,,1.789977477,1.789977477,1.892017608,1.892017608,1.892017608,1746.93,1746.93,1746.93,22.66,22.66,22.66,
,Encinitas,Encinitas,25.8,25.8,,,1.802897278,1.802897278,4.338796231,4.338796231,4.338796231,420.45,420.45,420.45,18.52,18.52,18.52,
,Martinez,Martinez,9.5,9.5,,,2.432346723,2.432346723,0.072143546,0.072143546,0.072143546,496.34,496.34,496.34,62.97,62.97,62.97,
,Thousand Palms,Thousand Palms,38.7,38.7,,,1.980225989,1.980225989,0.020658558,0.020658558,0.020658558,910.93,910.93,910.93,17.38,17.38,17.38,
,Huntington Beach,Huntington Beach,28.7,28.7,,,1.774807198,1.774807198,6.183041528,6.183041528,6.183041528,842.34,842.34,842.34,19,19,19,
,San Mateo,San Mateo,13.5,13.5,,,1.8,1.8,9.37513095,9.37513095,9.37513095,1680.71,1680.71,1680.71,24.46,24.46,24.46,
,Berkeley,Berkeley,18.5,18.5,,,1.493863238,1.493863238,8.097501965,8.097501965,8.097501965,379.24,379.24,379.24,54.68,54.68,54.68,
,Somerset,Somerset,36.5,36.5,,,2.261744966,2.261744966,0.010700234,0.010700234,0.010700234,104.76,104.76,104.76,30.03,30.03,30.03,
,San Diego,San Diego,19.5,19.5,,,2.064840183,2.064840183,2.962015647,2.962015647,2.962015647,670.75,670.75,670.75,59.97,59.97,59.97,
,San Diego,San Diego,11,11,,,2.095821727,2.095821727,3.635149123,3.635149123,3.635149123,923.22,923.22,923.22,30.34,30.34,30.34,
,Westlake Village,Westlake Village,10.4,10.4,,,1.757183099,1.757183099,2.177665242,2.177665242,2.177665242,831.86,831.86,831.86,16.39,16.39,16.39,
,Huntington Beach,Huntington Beach,16,16,,,1.751506722,1.751506722,13.4557521,13.4557521,13.4557521,545.21,545.21,545.21,25.28,25.28,25.28,
,Kelseyville,Kelseyville,38.1,38.1,,,2.391432792,2.391432792,0.029758174,0.029758174,0.029758174,114.37,114.37,114.37,36.86,36.86,36.86,
,Santa Clarita,Santa Clarita,14.7,14.7,,,2.406290957,2.406290957,3.191449606,3.191449606,3.191449606,529.86,529.86,529.86,24.17,24.17,24.17,
,Pasadena,Pasadena,6.5,6.5,,,2.103448276,2.103448276,2.228706441,2.228706441,2.228706441,1995.62,1995.62,1995.62,20.2,20.2,20.2,
,San Francisco,San Francisco,17.9,17.9,,,1.481865285,1.481865285,11.38341403,11.38341403,11.38341403,1354.37,1354.37,1354.37,18.03,18.03,18.03,
,Placerville,Placerville,22.6,22.6,,,2.498915401,2.498915401,0.09073357,0.09073357,0.09073357,158.04,158.04,158.04,45.72,45.72,45.72,
,Escondido,Escondido,30.3,30.3,,,2.053904924,2.053904924,0.685115891,0.685115891,0.685115891,1184.98,1184.98,1184.98,21.37,21.37,21.37,
,Woodland,Woodland,5.6,5.6,,,1.947619048,1.947619048,3.322071987,3.322071987,3.322071987,357.92,357.92,357.92,56.23,56.23,56.23,
,Upland,Upland,15.5,15.5,,,2.258012821,2.258012821,1.867625293,1.867625293,1.867625293,1565.13,1565.13,1565.13,32.1,32.1,32.1,
,Antioch,Antioch,20.7,20.7,,,2.300052002,2.300052002,3.163657638,3.163657638,3.163657638,508.02,508.02,508.02,112.95,112.95,112.95,
,Santa Rosa,Santa Rosa,19.1,19.1,,,2.327876745,2.327876745,0.319828949,0.319828949,0.319828949,442.58,442.58,442.58,38.63,38.63,38.63,
,Shasta Lake,Shasta Lake,46.4,46.4,,,1.877192982,1.877192982,0.502559707,0.502559707,0.502559707,310.35,310.35,310.35,66.28,66.28,66.28,
,El Cerrito,El Cerrito,24.3,24.3,,,1.750458716,1.750458716,6.684903411,6.684903411,6.684903411,310.03,310.03,310.03,40.54,40.54,40.54,
,Campbell,Campbell,20.7,20.7,,,1.963032581,1.963032581,5.43789356,5.43789356,5.43789356,650.17,650.17,650.17,23.79,23.79,23.79,
,Solvang,Solvang,22.3,22.3,,,2.006033183,2.006033183,0.457187687,0.457187687,0.457187687,402.93,402.93,402.93,26.15,26.15,26.15,
,Palm Desert,Palm Desert,33.1,33.1,,,1.443658413,1.443658413,2.233628285,2.233628285,2.233628285,438.09,438.09,438.09,25.64,25.64,25.64,
,Markleeville,Markleeville,39.6,39.6,,,1.959183673,1.959183673,0.000725869,0.000725869,0.000725869,70.6,70.6,70.6,18.39,18.39,18.39,
,Santa Barbara,Santa Barbara,19.6,19.6,,,1.824840764,1.824840764,2.238039239,2.238039239,2.238039239,229.7,229.7,229.7,40.78,40.78,40.78,
,Redwood City,Redwood City,15.1,15.1,,,1.723589001,1.723589001,6.077162694,6.077162694,6.077162694,466.29,466.29,466.29,27.13,27.13,27.13,
,Mission Viejo,Mission Viejo,15.4,15.4,,,1.76608506,1.76608506,6.519199926,6.519199926,6.519199926,407.11,407.11,407.11,17.17,17.17,17.17,
,San Francisco,San Francisco,20,20,,,1.206574524,1.206574524,12.94837404,12.94837404,12.94837404,602.49,602.49,602.49,23.2,23.2,23.2,
,Santa Clara,Santa Clara,20.6,20.6,,,1.428145942,1.428145942,14.0393379,14.0393379,14.0393379,858.25,858.25,858.25,17.72,17.72,17.72,
,Long Beach,Long Beach,10.8,10.8,,,1.961437336,1.961437336,2.491048786,2.491048786,2.491048786,550.67,550.67,550.67,30.62,30.62,30.62,
,Newport Beach,Newport Beach,16.9,16.9,,,1.934104451,1.934104451,7.324036608,7.324036608,7.324036608,763.65,763.65,763.65,27.7,27.7,27.7,
,San Francisco,San Francisco,19.1,19.1,,,0.84186747,0.84186747,30.96603982,30.96603982,30.96603982,379.56,379.56,379.56,57.85,57.85,57.85,
,Sunnyvale,Sunnyvale,13.9,13.9,,,1.975085911,1.975085911,5.052945865,5.052945865,5.052945865,627.87,627.87,627.87,16.43,16.43,16.43,
,San Francisco,San Francisco,13.8,13.8,,,1.24753937,1.24753937,23.21790563,23.21790563,23.21790563,749.91,749.91,749.91,64.21,64.21,64.21,
,Forks of Salmon,Forks of Salmon,52.4,52.4,,,2.237962317,2.237962317,0.001809961,0.001809961,0.001809961,43.87,43.87,43.87,30.82,30.82,30.82,
,San Diego,San Diego,16.1,16.1,,,1.885190217,1.885190217,3.334259777,3.334259777,3.334259777,3486.53,3486.53,3486.53,38.84,38.84,38.84,
,Guerneville,Guerneville,40.5,40.5,,,1.71030303,1.71030303,0.089759996,0.089759996,0.089759996,228.09,228.09,228.09,31.7,31.7,31.7,
,Rocklin,Rocklin,12.4,12.4,,,2.113063855,2.113063855,1.158522996,1.158522996,1.158522996,1280.4,1280.4,1280.4,44.67,44.67,44.67,
,La Mesa,La Mesa,27.7,27.7,,,2.173755187,2.173755187,2.407132352,2.407132352,2.407132352,629.59,629.59,629.59,44.91,44.91,44.91,
,San Diego,San Diego,24.5,24.5,,,1.971913782,1.971913782,3.453487628,3.453487628,3.453487628,1578.26,1578.26,1578.26,28.83,28.83,28.83,
,Huntington Beach,Huntington Beach,14.4,14.4,,,1.567222222,1.567222222,5.597337632,5.597337632,5.597337632,518.21,518.21,518.21,29.26,29.26,29.26,
,Campbell,Campbell,5.5,5.5,,,2.260175579,2.260175579,3.176921232,3.176921232,3.176921232,1160.64,1160.64,1160.64,24.67,24.67,24.67,
,Morro Bay,Morro Bay,31.7,31.7,,,1.531685931,1.531685931,1.457071775,1.457071775,1.457071775,307.28,307.28,307.28,29.7,29.7,29.7,
,Cupertino,Cupertino,7.1,7.1,,,2.013307985,2.013307985,4.269938547,4.269938547,4.269938547,1041.35,1041.35,1041.35,10.61,10.61,10.61,
,Santa Clara,Santa Clara,13,13,,,2.019075145,2.019075145,4.636573129,4.636573129,4.636573129,819.57,819.57,819.57,25.15,25.15,25.15,
,Napa,Napa,15.3,15.3,,,2.476693052,2.476693052,2.478513164,2.478513164,2.478513164,208.15,208.15,208.15,43.97,43.97,43.97,
,San Marcos,San Marcos,22.6,22.6,,,2.066171506,2.066171506,3.480497988,3.480497988,3.480497988,330.83,330.83,330.83,19.18,19.18,19.18,
,San Francisco,San Francisco,28.3,28.3,,,1.40785169,1.40785169,19.91089698,19.91089698,19.91089698,342.3,342.3,342.3,24.56,24.56,24.56,
,Fallbrook,Fallbrook,20.3,20.3,,,2.318899941,2.318899941,0.341426794,0.341426794,0.341426794,808.86,808.86,808.86,29.58,29.58,29.58,
,Angwin,Angwin,27.2,27.2,,,2.219081272,2.219081272,0.038645498,0.038645498,0.038645498,142.25,142.25,142.25,25.9,25.9,25.9,
,Anaheim,Anaheim,6.7,6.7,,,2.576570219,2.576570219,1.419422841,1.419422841,1.419422841,1497.72,1497.72,1497.72,21.17,21.17,21.17,
,San Francisco,San Francisco,22.4,22.4,,,1.167519182,1.167519182,17.94088545,17.94088545,17.94088545,689.25,689.25,689.25,23.94,23.94,23.94,
,West Hollywood,West Hollywood,15.2,15.2,,,2.118394649,2.118394649,2.448992519,2.448992519,2.448992519,1293.73,1293.73,1293.73,12.38,12.38,12.38,
,Irvine,Irvine,13.2,13.2,,,2.444524496,2.444524496,3.417444698,3.417444698,3.417444698,1659.31,1659.31,1659.31,25.39,25.39,25.39,
,San Jose,San Jose,10.5,10.5,,,2.351351351,2.351351351,3.888008143,3.888008143,3.888008143,344.36,344.36,344.36,36.57,36.57,36.57,
,Woodland Hills,Woodland Hills,11.2,11.2,,,2.116948093,2.116948093,2.644560759,2.644560759,2.644560759,727.73,727.73,727.73,33.41,33.41,33.41,
,San Rafael,San Rafael,21.9,21.9,,,2.100611189,2.100611189,0.743293433,0.743293433,0.743293433,1135.2,1135.2,1135.2,36.4,36.4,36.4,
,Manhattan Beach,Manhattan Beach,9.3,9.3,,,2.131181319,2.131181319,4.745191211,4.745191211,4.745191211,758.77,758.77,758.77,15.14,15.14,15.14,
,Temecula,Temecula,12.8,12.8,,,2.359358842,2.359358842,1.727691851,1.727691851,1.727691851,332.96,332.96,332.96,26.11,26.11,26.11,
,Citrus Heights,Citrus Heights,32.4,32.4,,,1.900452489,1.900452489,3.146442314,3.146442314,3.146442314,609.86,609.86,609.86,53.3,53.3,53.3,
,Santa Barbara,Santa Barbara,19.3,19.3,,,1.438113949,1.438113949,2.917686476,2.917686476,2.917686476,1134.03,1134.03,1134.03,24.66,24.66,24.66,
,Redondo Beach,Redondo Beach,17.3,17.3,,,1.802801724,1.802801724,10.03659623,10.03659623,10.03659623,682.16,682.16,682.16,24.33,24.33,24.33,
,Ukiah,Ukiah,26.2,26.2,,,1.818615752,1.818615752,0.61312659,0.61312659,0.61312659,309.4,309.4,309.4,81.53,81.53,81.53,
,Torrance,Torrance,13.7,13.7,,,2.189688716,2.189688716,4.200923785,4.200923785,4.200923785,750.76,750.76,750.76,26.92,26.92,26.92,
,Bonita,Bonita,12.9,12.9,,,2.571428571,2.571428571,1.401471218,1.401471218,1.401471218,617.45,617.45,617.45,26.12,26.12,26.12,
,Sunnyvale,Sunnyvale,23.3,23.3,,,1.806736429,1.806736429,9.551367756,9.551367756,9.551367756,625.45,625.45,625.45,14.26,14.26,14.26,
,Antioch,Antioch,17.4,17.4,,,2.29676259,2.29676259,2.511885832,2.511885832,2.511885832,408.25,408.25,408.25,119.04,119.04,119.04,
,Redwood City,Redwood City,16.4,16.4,,,1.944396552,1.944396552,6.8708804,6.8708804,6.8708804,327.16,327.16,327.16,51.35,51.35,51.35,
,San Diego,San Diego,18.8,18.8,,,1.889190412,1.889190412,2.472368639,2.472368639,2.472368639,1609.82,1609.82,1609.82,28.89,28.89,28.89,
,Sacramento,Sacramento,8.9,8.9,,,1.646600567,1.646600567,5.203527156,5.203527156,5.203527156,250.47,250.47,250.47,49.96,49.96,49.96,
,San Jose,San Jose,9.7,9.7,,,2.112149533,2.112149533,3.989084964,3.989084964,3.989084964,527.57,527.57,527.57,36.04,36.04,36.04,
