id,state,abbr,pollution,poverty,ageMoe,cars,density,traffic,asthma,-0.385218228
,Mission Viejo,Mission Viejo,3.99,14.5,,2.287619048,3.889219634,356.72,27.68,
,San Gabriel,San Gabriel,4.77,13.4,,2.136325148,3.52822287,686.49,18.07,
,Laguna Beach,Laguna Beach,3.81,17.9,,1.393181818,6.801956504,730.53,28.63,
,Woodland,Woodland,2.4,24.7,,2.031847134,3.957089356,358.78,45.33,
,Santa Cruz,Santa Cruz,3.26,28.7,,1.749126485,5.624256287,502.23,29.9,
,Camarillo,Camarillo,2.35,13.5,,2.369892473,2.760959256,367.71,35.51,
,El Cerrito,El Cerrito,3.22,12.1,,2.119536128,1.897897519,206.43,38.49,
,Newport Beach,Newport Beach,4.59,12.4,,1.841643148,4.774593694,589.65,19.41,
,Escondido,Escondido,2.83,31.7,,2.333333333,2.065310663,522.42,25.77,
,Dana Point,Dana Point,3.07,17.6,,1.90798722,5.752315905,445.41,29.15,
,San Jose,San Jose,2.58,15.3,,2.314754098,0.331585476,201.05,29.94,
,Elk,Elk,3.52,36.6,,1.942528736,0.017478001,87.18,18.86,
,Petaluma,Petaluma,4.46,33.5,,2.030392884,0.01075144,310.53,18.3,
,Bishop,Bishop,2.77,11.2,,2.269083969,0.357140355,277.81,51.49,
,Santa Cruz,Santa Cruz,3.47,27.3,,1.87856072,4.281131038,527.99,30.6,
,Chula Vista,Chula Vista,4.18,9.9,,2.252805281,3.518014524,491.16,23.55,
,Orangevale,Orangevale,2.64,23.7,,2.329951146,3.174858681,710.87,38.74,
,Pleasant Hill,Pleasant Hill,3.3,11.1,,2.056009335,3.617706439,480.99,43.14,
,Santa Cruz,Santa Cruz,4.37,16.8,,2.407068063,0.284698575,753.39,18.72,
,Pleasanton,Pleasanton,3.74,4.4,,2.388052453,4.122731746,1113.91,27.71,
,Irvine,Irvine,4.36,24.2,,1.882307692,4.383633638,312.56,17.83,
,San Jose,San Jose,4.42,16.7,,1.764705882,7.679673485,840.67,27.3,
,Walnut Creek,Walnut Creek,3.35,9.4,,1.89968321,2.246534511,1001.67,26.17,
,Palm Desert,Palm Desert,2.55,38.4,,1.384672071,1.466094097,363.45,25.04,
,San Diego,San Diego,2.87,50.6,,1.581348201,10.42213486,512.53,18.52,
,San Diego,San Diego,3.1,44.9,,1.335756474,35.01043471,510.74,18.52,
,Rohnert Park,Rohnert Park,2.65,31.1,,2.229753521,2.195282221,436.1,42.88,
,Burlingame,Burlingame,3.7,12,,2.072900158,5.421121186,552.26,27.39,
,San Jose,San Jose,2.73,17.9,,2.602316602,1.727257216,312.01,24.36,
,Blairsden-Graeagle,Blairsden-Graeagle,3.35,17.2,,2.013175231,0.009071758,110.58,33.07,
,Healdsburg,Healdsburg,2.55,27,,1.870414201,2.118576085,288.13,49.48,
,San Diego,San Diego,5.02,8.8,,2.184976526,1.704283623,1552.47,13.31,
,Fairfield,Fairfield,3.04,12.7,,1.984932593,0.205846142,256.92,52.53,
,Oceanside,Oceanside,4.12,23,,2.36595929,2.654797026,496.14,25.83,
,San Clemente,San Clemente,4.44,14.5,,2.215809285,1.709390825,1552.3,27.09,
,Rancho Mirage,Rancho Mirage,3.06,34.9,,1.761406844,0.626740755,670.96,26.87,
,Escondido,Escondido,3.71,15.9,,2.781466799,0.489404488,460.71,31.95,
,San Marcos,San Marcos,5.47,14.6,,1.836686391,1.79810533,1367.29,20.24,
,Ben Lomond,Ben Lomond,3.74,19.3,,2.243809524,1.234428996,668.98,21.51,
,Thousand Oaks,Thousand Oaks,4.06,7.2,,1.869915579,1.047651709,389.05,25.22,
,San Juan Capistrano,San Juan Capistrano,5.54,21.1,,2.396226415,0.008838622,327.6,16.46,
,Mission Viejo,Mission Viejo,3.06,18.7,,2.149882904,3.046455273,325.53,25.89,
,San Francisco,San Francisco,3.39,16.5,,0.874483898,19.97465113,632.45,30.11,
,Huntington Beach,Huntington Beach,5.07,13.3,,2.367800139,3.687258965,625.52,26.19,
,Mountain View,Mountain View,5.24,10.9,,1.678977273,5.440874132,1157.14,18.78,
,Redwood City,Redwood City,3.08,9.8,,2.15700842,4.643814831,377.28,40.18,
,San Jose,San Jose,3.94,12.7,,2.005507956,3.848305195,632.46,36.04,
,Los Olivos,Los Olivos,2.91,20.4,,2.349609375,0.012800935,151.35,23.08,
,Pacific Palisades,Pacific Palisades,5.35,4.6,,1.910702113,3.630776211,776.95,12.6,
,Moorpark,Moorpark,4.61,5.3,,2.704133065,1.029632651,466.58,30.09,
,Santa Maria,Santa Maria,3.53,18.6,,2.164643799,1.208155543,452.32,34.59,
,Aptos,Aptos,3.82,21.9,,1.780248775,1.935726786,1020.27,25.59,
,Newport Beach,Newport Beach,5.22,13.6,,1.821333333,6.597973536,975.93,27.78,
,Laguna Niguel,Laguna Niguel,4.02,20.7,,1.767058824,6.456652494,431.17,17.7,
,Redwood Valley,Redwood Valley,3.12,32.3,,2.18011257,0.047401855,230.82,44.56,
,Arroyo Grande,Arroyo Grande,4.83,22.8,,2.472689076,0.008174426,200.27,20.73,
,San Jose,San Jose,3.5,11.8,,1.949152542,9.203641621,1107.78,27.79,
,Novato,Novato,2.36,19.6,,1.720620043,2.399954217,260.61,49.45,
,Beverly Hills,Beverly Hills,5.91,13.4,,2.483631872,1.153563142,910.71,15.62,
,San Clemente,San Clemente,4.55,21.2,,1.709934735,4.188512765,1485.71,15.83,
,Escondido,Escondido,3.57,16.3,,2.440951953,0.198879496,902.9,23.06,
,Aliso Viejo,Aliso Viejo,3.83,22.1,,1.676844784,4.315289019,546.96,19.2,
,Challenge,Challenge,3.84,43.2,,1.881999075,0.01563564,47.43,23.22,
,Poway,Poway,3.01,18.3,,2.57122905,1.962877523,452.69,24.35,
,San Francisco,San Francisco,3.54,15.5,,1.540872512,12.69686223,1029.6,20.15,
,Carlsbad,Carlsbad,5.03,13.3,,1.954602249,1.855856427,491.21,16.51,
,Hayfork,Hayfork,2.36,52.1,,2.099638989,0.003606142,30.13,27.99,
,Mountain View,Mountain View,5.58,9.9,,1.809058157,3.750403235,771.01,20.79,
,San Mateo,San Mateo,4.53,16.3,,1.409090909,10.92471087,736.86,31.26,
,Palo Alto,Palo Alto,3.93,19.3,,1.155430712,8.726036142,512.68,14.77,
,Los Angeles,Los Angeles,5.86,16,,1.436774194,15.82085593,1645.56,14.77,
,Castro Valley,Castro Valley,2.42,20,,2.32120743,1.764273607,190.56,68.95,
,Novato,Novato,4.23,8.4,,2.235902256,0.12866419,1142.9,41.79,
,San Diego,San Diego,2.77,20.3,,2.331812256,3.175716447,554.14,25.68,
,Albany,Albany,3.83,22.8,,1.468548387,10.83394442,394.65,28.09,
,Los Angeles,Los Angeles,5.07,12.6,,2.071845794,0.953315226,851.67,9.31,
,Burlingame,Burlingame,4.79,13.1,,1.576056338,2.155519118,1561.69,27.39,
,San Jose,San Jose,3.24,5.8,,2.255919854,3.475919199,425.07,16.47,
,Gilroy,Gilroy,3.4,17.3,,2.554013277,0.025531859,229.54,39.78,
,Thousand Oaks,Thousand Oaks,4.14,10.6,,2.284911717,1.285446528,691.62,23.17,
,Carlsbad,Carlsbad,4.05,16,,1.869385648,2.657064369,625.41,18.3,
,Rancho Mirage,Rancho Mirage,2.82,34.8,,1.495263158,0.333403263,545.32,24.18,
,La Jolla,La Jolla,4.78,16.7,,1.882681564,0.756255425,608.05,13.76,
,Hoopa,Hoopa,1.6,63.8,,1.694576594,0.011671332,98.84,36.92,
,Eureka,Eureka,2.28,26.2,,1.862745098,0.543220234,787.52,76.17,
,Sherman Oaks,Sherman Oaks,5.3,6,,1.922848665,2.162603193,1008.49,13.73,
,Valencia,Valencia,4.94,8.3,,1.86625,2.323162909,540.07,15.26,
,Pleasanton,Pleasanton,4.14,9.2,,2.263374486,2.608517521,2559.21,32.22,
,Oakland,Oakland,4.31,23.3,,0.869875223,39.15485678,537.97,49.77,
,Torrance,Torrance,5.45,12.8,,2.070550162,4.690699947,466.37,22.3,
,Corte Madera,Corte Madera,4.07,16.6,,1.856666667,2.343798448,2015.47,21.59,
,Mission Viejo,Mission Viejo,2.94,14.5,,1.877620014,6.530801625,317.22,24.23,
,Santa Cruz,Santa Cruz,5.69,15.4,,2.20472103,1.190520173,883.42,21.93,
,Belmont,Belmont,4.88,15.8,,1.912906611,2.861403795,511.42,24.16,
,Long Beach,Long Beach,4.23,26.6,,1.378482229,10.10392015,997.27,23.23,
,Grass Valley,Grass Valley,2.58,27.4,,1.866323907,0.50577909,514.67,38.77,
,Santa Cruz,Santa Cruz,3.69,34.4,,1.114942529,0.362370998,466.1,9.26,
,Los Altos,Los Altos,4.14,2,,2.420261755,2.35099847,792.95,7.74,
,San Mateo,San Mateo,2.91,2.7,,1.994868035,6.488634947,238.75,22.07,
,San Diego,San Diego,2.83,22.4,,1.676749436,4.285295342,224.32,29.93,
,San Francisco,San Francisco,3.57,23.2,,0.695380774,28.61854731,542.79,34.32,
,San Rafael,San Rafael,3.91,29.8,,1.476121035,4.788738261,712.89,33.15,
,Sacramento,Sacramento,4.14,11.2,,1.778787879,2.71349873,455.62,55.6,
,Pollock Pines,Pollock Pines,2.85,18.2,,2.390340069,0.105946305,177.27,33.8,
,Templeton,Templeton,3.81,17.3,,2.273217496,0.11710372,390.89,39.22,
,El Cerrito,El Cerrito,3.34,14,,1.824108241,4.122587968,332.16,35.56,
,Huntington Beach,Huntington Beach,4.55,13.7,,2.30952381,3.450627699,620.98,23.55,
,Santa Clarita,Santa Clarita,2.05,20.3,,2.216335541,0.026230493,118.87,13.71,
,South Pasadena,South Pasadena,5.46,10.6,,1.951342282,4.249565519,485.76,15.75,
,San Clemente,San Clemente,3.4,21.2,,1.965679361,1.514604375,390.61,21.43,
,Santee,Santee,3.5,17.8,,1.728855721,2.21458455,815.31,29.53,
,San Diego,San Diego,2.36,44,,1.673684211,9.42079687,611.45,22.26,
,Mission Viejo,Mission Viejo,3.39,4.8,,2.307692308,3.468772578,527.66,24.23,
,Lincoln,Lincoln,3.05,19.1,,2.101382488,0.360484464,138.57,36.35,
,San Diego,San Diego,6.03,13,,1.816083395,5.134438422,1838.2,15.57,
,Mariposa,Mariposa,1.84,30.2,,2.232079489,0.02771816,116.24,46.88,
,Ramona,Ramona,3.27,11.4,,2.420112302,0.164283958,276.12,25.04,
,Lodi,Lodi,3.53,24.1,,1.869769261,3.745078475,377.42,27.53,
,Palo Alto,Palo Alto,3.8,16.4,,1.45141588,7.394826004,468.47,14.77,
,Livermore,Livermore,3.23,13.7,,2.411688312,4.619644605,284.94,34.71,
,Desert Hot Springs,Desert Hot Springs,1.85,30.2,,1.833810888,0.535308966,229.5,73.47,
,Chico,Chico,4.22,18.4,,1.90044023,1.913827601,419.35,29.31,
,Newcastle,Newcastle,3.95,21,,2.556416882,0.175329455,611.74,27.84,
,San Mateo,San Mateo,3.33,11.8,,1.87933526,2.471608627,980.66,35.78,
,Desert Hot Springs,Desert Hot Springs,3.17,19.9,,2.123898678,0.068417159,152.64,28.23,
,Colfax,Colfax,3.23,32.9,,2.288912965,0.17147683,284.61,29.78,
,Santa Rosa,Santa Rosa,2.47,26.1,,1.863554758,3.394490715,494.75,39.92,
,Palos Verdes Peninsula,Palos Verdes Peninsula,4.62,5.7,,2.269701087,1.227245942,562.04,16.34,
,San Diego,San Diego,3.3,13.7,,1.978899774,3.17440957,396.83,37.04,
,Arnold,Arnold,1.95,22.8,,1.778571429,0.060694482,373.93,40.99,
,Fullerton,Fullerton,4.78,8.4,,2.212121212,1.696915948,673.68,33.67,
,Paso Robles,Paso Robles,3.4,23,,2.248723559,0.010696021,110.95,44.99,
,Oceanside,Oceanside,3.54,20.5,,1.701914708,4.430082124,308.14,21.12,
,South Pasadena,South Pasadena,5.18,13.3,,1.99332119,3.064439189,601.5,17.44,
,San Francisco,San Francisco,3.43,29.1,,0.891943734,37.06890559,445.93,36.5,
,Desert Hot Springs,Desert Hot Springs,2,57.1,,1.252682927,1.576835998,313.95,30.91,
,Belmont,Belmont,3.6,17.1,,1.671875,1.935133632,1151.44,25.76,
,Los Angeles,Los Angeles,5.24,14.1,,1.927419355,4.120139122,2992.38,11.31,
,Placerville,Placerville,2.38,20.6,,2.438448567,0.142298017,494.64,43.79,
,Burlingame,Burlingame,4.49,16.6,,1.788075881,6.845970265,714.39,27.39,
,Concord,Concord,2.43,19.2,,2.214982578,1.240262302,601.29,51.27,
,Ojai,Ojai,3.66,27.7,,2.085714286,0.062682818,332.27,28.73,
,San Ramon,San Ramon,2.77,7.1,,2.139384117,3.48630414,1477.26,35.2,
,Santa Clarita,Santa Clarita,3.31,8.9,,2.340897098,1.308634917,479.8,15.33,
,Cardiff By the Sea,Cardiff By the Sea,4.29,16.4,,2.05473251,3.303260638,2044.04,28.66,
,Poway,Poway,3.91,15.1,,2.449092344,0.17822868,189.97,14.6,
,Ramona,Ramona,5.52,17.5,,2.699556541,0.054579492,424.59,22.33,
,San Francisco,San Francisco,2.95,12.1,,1.738095238,6.428944682,353.45,41.47,
,San Juan Capistrano,San Juan Capistrano,5.84,7.8,,2.146909399,0.254178191,455.42,15.01,
,Southeast Trinity County,Southeast Trinity County,1.94,51.2,,1.715116279,0.000646736,24.75,34.25,
,San Jose,San Jose,4.24,14.9,,2.160611065,4.712795003,784.72,25.27,
,Atherton,Atherton,4.55,5.9,,2.686746988,0.645784917,530.46,15.95,
,Lewiston,Lewiston,2.19,48,,2.106503299,0.003014712,70.39,37.62,
,La Jolla,La Jolla,4.25,31.2,,1.67519685,6.9591862,1781.58,16.66,
,Pleasant Hill,Pleasant Hill,3.2,16.2,,1.805645534,2.976852827,1015.57,31.08,
,Lincoln,Lincoln,2.99,17,,2.350961538,1.010640162,41.01,36.35,
,Eureka,Eureka,2.18,32.6,,1.891362422,1.460392487,1108.58,66.57,
,Boulder Creek,Boulder Creek,2.64,17.9,,2.26987149,0.31694077,458.33,25.13,
,Mountain View,Mountain View,4.58,15,,1.886351278,3.338507303,1389.68,18.25,
,Yorba Linda,Yorba Linda,4.42,5,,2.494372294,2.641295535,261.12,26.8,
,Placerville,Placerville,2.8,16.4,,2.4329653,0.07902526,139.63,30.39,
,Meadow Vista,Meadow Vista,3.91,19.6,,2.363586359,0.299959915,340.02,39.82,
,Rancho Santa Margarita,Rancho Santa Margarita,3.38,38.3,,1.691496838,5.286204611,513.04,13.89,
,Folsom,Folsom,2.32,26.5,,1.074346952,5.447271044,625.82,26.29,
,San Jose,San Jose,3.52,16.7,,1.755592378,3.463190293,604.9,24.49,
,Glendora,Glendora,3.53,7.3,,2.474459725,2.879860161,334.54,34.42,
,Yorba Linda,Yorba Linda,4.21,6.6,,2.48744892,2.703976213,293.46,23.45,
,Woodland,Woodland,6.49,25.8,,1.993816751,0.052679594,442.31,17.56,
,Los Altos,Los Altos,4.29,10.1,,2.507835171,0.453215346,1382.63,8,
,Carlsbad,Carlsbad,4.15,15.5,,2.089906007,1.909048365,1201.6,13.72,
,La Quinta,La Quinta,2.2,36.2,,1.837490552,3.654080752,278.47,30.7,
,Shingle Springs,Shingle Springs,2.62,15,,2.074408117,1.626793569,743.16,36.07,
,Simi Valley,Simi Valley,3.04,7.1,,2.345516362,1.082697953,402.91,35.39,
,Palo Alto,Palo Alto,5.3,16.1,,2.02212766,4.577504525,703.07,9.31,
,Altadena,Altadena,4.14,14.8,,2.134177215,1.694640957,326.88,37.15,
,San Diego,San Diego,4.11,16,,1.657001414,1.817169143,310.08,16.27,
,Escondido,Escondido,4.51,19.9,,2.360222531,0.315626236,376.69,12.11,
,Lakeside,Lakeside,2.89,28.8,,2.170825336,1.923609772,576.83,32,
,San Francisco,San Francisco,3.3,19.2,,1.023731968,24.45203303,676.85,24.56,
,South Lake Tahoe,South Lake Tahoe,2.99,30.2,,2.122384937,0.129645776,360.82,19.56,
,Trabuco Canyon,Trabuco Canyon,3.82,6.1,,2.08253534,1.531063247,294.88,13.54,
,Thousand Oaks,Thousand Oaks,4.12,8.3,,2.369458128,0.921390053,741.86,18.82,
,Rocklin,Rocklin,2.57,19.5,,2.060726447,4.043420484,317.61,23.18,
,San Ramon,San Ramon,2.6,13.2,,2.248151191,2.788503101,1839.06,39.67,
,Tustin,Tustin,4.82,9.5,,2.060207612,3.611966862,734.74,27.23,
,Palm Desert,Palm Desert,2.81,33.1,,1.368082368,2.404769978,548.21,35.45,
,Chico,Chico,3.7,7.9,,2.011066398,0.242366308,352.56,43.76,
,Pasadena,Pasadena,5.39,10.8,,2.255799756,0.980758313,329.31,24.19,
,Lincoln,Lincoln,2.74,11.8,,2.164974619,0.926431639,381.41,36.35,
,Redwood City,Redwood City,4.14,9.6,,1.874604847,2.554472186,385.46,17.23,
,San Jose,San Jose,2.2,9.8,,1.855370299,1.323925747,250.36,27.26,
,Huntington Beach,Huntington Beach,3.67,15,,2.419331395,4.273435499,564.16,29.26,
,Cambria,Cambria,4.4,28.8,,2.213565536,0.00482445,204.64,21.18,
,Chico,Chico,2.97,16.8,,1.915560917,2.306332665,402.45,41.84,
,Roseville,Roseville,3.71,8.1,,2.140625,0.799316412,469.82,30.53,
,Palo Alto,Palo Alto,3.62,20.8,,1.719157472,3.983911277,537.13,13.15,
,El Cajon,El Cajon,3.29,7.3,,2.829036635,0.695623467,392.61,34.41,
,El Cajon,El Cajon,3.1,20.1,,2.384136858,1.661082434,582.57,30.11,
,Tustin,Tustin,4.22,16.5,,1.692133132,5.165672257,428.82,21.42,
,Palos Verdes Peninsula,Palos Verdes Peninsula,3.82,3.4,,2.277235162,1.333558684,312.36,21.15,
,Boulder Creek,Boulder Creek,3.66,17,,2.255370896,0.068301258,105.51,17.58,
,Aliso Viejo,Aliso Viejo,3.37,5.4,,1.898671096,7.411791293,567.29,23.21,
,Davis,Davis,2.96,28.3,,1.56557377,6.236695739,253.96,23.36,
,Escondido,Escondido,4.48,18.9,,2.265060241,1.081962701,1040.18,27.66,
,Torrance,Torrance,4.61,8.3,,2.027659574,3.971318061,564.97,22.82,
,Redding,Redding,2.03,25.6,,2.129388164,0.500038925,320.06,70.22,
,San Jose,San Jose,2.54,11.8,,2.383685801,3.372028999,286.68,48.35,
,San Francisco,San Francisco,3.55,20.9,,0.95269631,24.69465377,547.29,20.36,
,Aliso Viejo,Aliso Viejo,4.54,11.1,,2.159715158,2.606234224,629.87,23.21,
,Menlo Park,Menlo Park,4.89,7.2,,1.452406417,3.795521986,462.23,19.87,
,Oakland,Oakland,2.67,6.6,,1.93081761,2.680668991,611.54,65.06,
,Rancho Palos Verdes,Rancho Palos Verdes,5.05,13.8,,2.031164784,3.368006625,728.99,14.25,
,San Diego,San Diego,4.3,17,,2.221579961,3.028039278,595.46,37.41,
,Newbury Park,Newbury Park,2.97,9.3,,2.444010417,2.390844706,247.75,24.04,
,Carlsbad,Carlsbad,4.23,16.3,,2.087209302,2.24318627,1805.67,24.24,
,Menlo Park,Menlo Park,4.38,13.1,,1.436075322,6.269596011,520.49,23.74,
,Rancho Cucamonga,Rancho Cucamonga,4.23,10.9,,2.939172749,1.281373958,183.73,21.06,
,Folsom,Folsom,3.3,7.3,,1.99378882,1.357036639,939.01,26.29,
,San Rafael,San Rafael,2.81,18.6,,1.638637943,2.463349838,1418.84,38.16,
,San Diego,San Diego,4.28,4.7,,1.751101322,2.639853001,1986.34,18.62,
,Rancho Santa Margarita,Rancho Santa Margarita,4.49,13.8,,2.209355577,1.264367603,382.46,16.02,
,Santa Barbara,Santa Barbara,4.32,18.1,,2.194942044,2.263172176,670.1,23.74,
,Alameda,Alameda,3.07,5.6,,2.070623591,4.821259879,246.71,27.01,
,Rohnert Park,Rohnert Park,2.47,27.9,,1.636129032,5.624664534,338.27,40.74,
,Poway,Poway,3.49,10.2,,2.425155925,0.255160644,530.04,24.03,
,Pacifica,Pacifica,3.19,12.4,,2.316218419,0.680598803,543.34,46.6,
,Encinitas,Encinitas,5.65,15.6,,1.840035746,1.132240323,1542.34,14.67,
,Occidental,Occidental,3.57,35.1,,2.027380212,0.047135489,229.66,14.82,
,Topanga,Topanga,4.5,17.1,,2.050785973,0.190528377,497.02,10.37,
,Roseville,Roseville,2.59,29.1,,1.412253375,3.832180948,482.72,25.83,
,San Jose,San Jose,3.05,8,,2.13045738,4.135344864,723.44,31.76,
,Berkeley,Berkeley,3.39,15.9,,1.463752665,7.182823821,373.84,71.31,
,Auburn,Auburn,3.15,28.4,,2.008900191,0.782986439,304.3,44.67,
,San Francisco,San Francisco,3.42,10.1,,1.077136259,18.65930431,484.63,18.07,
,Albany,Albany,5.55,11.5,,1.557544757,6.078686012,1957.73,28.32,
,San Carlos,San Carlos,2.58,17,,2.001712329,1.986122667,603.44,28.56,
,Oakland,Oakland,3.72,16.5,,1.222156045,11.88423813,464.4,30.93,
,Pismo Beach,Pismo Beach,3.81,28.4,,1.723835616,2.193764855,885.52,25.46,
,Redondo Beach,Redondo Beach,4.59,12.3,,1.759535655,5.739429685,582.35,22.8,
,Newbury Park,Newbury Park,2.65,6,,2.262910798,1.442114179,221.8,23.66,
,Saratoga,Saratoga,3.73,5.2,,2.425076453,0.572314707,255.25,14.82,
,Carlsbad,Carlsbad,3.91,12.9,,1.444506104,5.739191691,467.08,30.97,
,South Lake Tahoe,South Lake Tahoe,2.55,14.5,,2.223427332,0.216283383,231.38,19.56,
,Sebastopol,Sebastopol,3.41,20.8,,2.06670282,0.860686733,344.54,43.95,
,San Diego,San Diego,3.41,14.3,,2.015993266,1.755454164,1898.66,14.64,
,La Mesa,La Mesa,3.35,17.4,,2.300691244,1.539994571,776.62,32.74,
,Cupertino,Cupertino,4.64,5.1,,2.018195321,1.672286041,782.79,8.53,
,Big Bar,Big Bar,2.4,40.7,,2.178004535,0.001838978,108.11,22.77,
,Roseville,Roseville,2.01,15.8,,2.04216152,1.84478964,558.23,46.89,
,Palmdale,Palmdale,2.36,12.6,,2.530196078,0.083372499,182.85,28.39,
,Napa,Napa,3.86,20.7,,2.145748988,0.004414895,73.43,30.55,
,San Jose,San Jose,3.71,7.7,,2.294056309,2.795357303,471.97,18.17,
,San Francisco,San Francisco,3.07,23,,1.631734317,7.293773346,1178.93,22.35,
,Oakhurst,Oakhurst,3.71,41.1,,1.933054393,0.141464733,331.45,17.24,
,San Jose,San Jose,2.43,7,,2.213546566,3.408836269,400.1,18.82,
,Calabasas,Calabasas,4.48,19.5,,2.413076533,0.291540686,438.98,16.64,
,San Luis Obispo,San Luis Obispo,5.98,20.9,,2.226938314,0.042468684,748.22,19.74,
,Palm Desert,Palm Desert,2.8,23.9,,1.741562199,2.187764746,543.46,27.93,
,San Diego,San Diego,2.92,39.1,,1.645190157,11.93750619,627.81,22.26,
,San Juan Capistrano,San Juan Capistrano,6.13,9.3,,2.136054422,0.165312551,562.78,18.23,
,Earp,Earp,2.25,50.2,,1.692198582,0.025446474,35.57,29.47,
,Redding,Redding,1.73,43.1,,1.808466343,2.023935563,260.96,70.22,
,Palo Alto,Palo Alto,4,15.2,,1.433693796,10.69619395,633.51,9.79,
,San Francisco,San Francisco,5.44,12.8,,1.00097229,23.58947794,612.55,14.71,
,Encino,Encino,5.13,12,,2.115,1.006094117,590.76,17.01,
,Lincoln,Lincoln,3.12,16.7,,2.271332106,0.579475093,272.9,36.35,
,Thousand Oaks,Thousand Oaks,3.65,10.2,,2.558701082,1.297938365,1149.3,28.28,
,San Francisco,San Francisco,3.47,12,,2.019632949,5.115144014,719.03,24.04,
,Sonoma,Sonoma,4.99,12,,2.302439024,0.026852399,565.76,24.59,
,Grass Valley,Grass Valley,3.04,20.3,,2.294743846,0.171033764,302.85,27.6,
,Ramona,Ramona,3.12,11,,2.713138267,0.180560618,270.43,25.26,
,Redding,Redding,1.7,29.1,,1.966195452,0.374661297,327.3,54.05,
,Arroyo Grande,Arroyo Grande,3.57,29,,1.749926965,4.042988582,537.41,23.44,
,Clovis,Clovis,5.52,11.9,,2.529274005,0.0795736,180.5,25.01,
,Newport Beach,Newport Beach,4.98,17.6,,2.029393173,2.993685312,790.04,17.77,
,Torrance,Torrance,5.16,23.4,,1.688702929,4.812697808,938.8,21.88,
,Santa Rosa,Santa Rosa,4.14,22.4,,1.947265625,3.28546303,789.32,29.9,
,Laguna Niguel,Laguna Niguel,3.63,26.5,,1.903024484,1.999124173,346.94,19.09,
,San Carlos,San Carlos,3.44,5.8,,2.257749713,3.667076102,668.2,28.53,
,San Diego,San Diego,4.01,16.1,,1.534585433,4.019519625,1440.51,13.85,
,Long Beach,Long Beach,5.84,16.6,,1.759191176,3.873577061,841.55,19.2,
,El Sobrante,El Sobrante,1.96,8,,2.379449295,0.967267175,237.28,71.52,
,San Francisco,San Francisco,2.83,16.2,,1.180912428,21.38023568,1048.05,24.56,
,Carlsbad,Carlsbad,5.04,18.7,,1.992405937,3.526910585,1455.04,17.77,
,Santa Ana,Santa Ana,4.21,7.2,,2.219558965,2.012780772,302.83,31.27,
,Bonita,Bonita,4.14,7.9,,2.65049416,0.480495071,854.8,25.3,
,Redding,Redding,1.86,26.8,,2.589552239,0.084729003,114.98,44.97,
,San Mateo,San Mateo,3.64,15.8,,2.067062315,5.839853723,866.73,21.06,
,Studio City,Studio City,5.46,11.3,,2.192615385,1.245029857,1173.33,15.08,
,La Jolla,La Jolla,2.95,21.6,,1.637912673,6.530983981,581.32,16.66,
,Santa Barbara,Santa Barbara,3.87,15.5,,2.09651829,0.033534837,258.73,22.57,
,Palm Desert,Palm Desert,2.54,12.2,,1.509168704,0.979754327,345.62,26.79,
,Santa Barbara,Santa Barbara,4.2,18.8,,1.898916968,0.064413703,604.42,26.74,
,Truckee,Truckee,3,19.1,,2.029313233,0.171134191,343.19,10.33,
,Granite Bay,Granite Bay,3.73,7.8,,2.343373494,0.833759815,464.16,17.85,
,San Diego,San Diego,2.11,11.9,,1.851906158,9.111411186,494.6,35,
,Palo Alto,Palo Alto,4.75,12.8,,1.847058824,4.996096517,601.45,13.12,
,La Canada Flintridge,La Canada Flintridge,6.03,10,,2.245428973,2.20132536,1141.59,14.54,
,Concord,Concord,2.08,8.3,,2.272076372,3.909342903,603.96,54.7,
,Newport Beach,Newport Beach,5.35,11.3,,2.13150289,1.488286834,977.38,21.85,
,Santa Rosa,Santa Rosa,2.74,15.5,,1.494642857,0.124424,534.12,33.96,
,Goleta,Goleta,1.32,87.7,,1.572316384,21.41734966,630.13,33.73,
,Santa Monica,Santa Monica,4.3,12,,1.985762712,3.073703223,631.17,9.6,
,Pismo Beach,Pismo Beach,3.2,22.7,,1.715252708,0.408096692,808.13,21.44,
,Chico,Chico,3.72,15.2,,1.882851094,1.850895124,315.89,29.39,
,Oakland,Oakland,4.11,20.2,,1.267272727,18.12377257,1104.41,32.64,
,Moorpark,Moorpark,4.11,3.9,,2.484774665,2.262413581,425.27,32.63,
,Huntington Beach,Huntington Beach,4.61,10.7,,2.216894977,3.354423184,589.96,29.26,
,Goleta,Goleta,1.49,91.8,,1.685160428,13.71435622,531.3,28.26,
,Hermosa Beach,Hermosa Beach,4.96,8.7,,1.62130898,12.65605346,554.15,13.46,
,San Mateo,San Mateo,3.82,13.3,,2.218102508,1.07691044,1066.6,43.35,
,Carlsbad,Carlsbad,4.13,17.4,,2.176506391,2.768913754,661.59,16.95,
,Fallbrook,Fallbrook,3.37,23.1,,2.354383358,0.432694869,410.63,29.69,
,San Clemente,San Clemente,4.9,7.5,,2.167468299,1.365968001,1854.77,22.98,
,San Diego,San Diego,4.6,6.8,,2.107740179,1.830745866,1308.25,14.43,
,Sonoma,Sonoma,3.53,23.7,,1.756461804,2.613424241,317.71,25.17,
,Mission Viejo,Mission Viejo,3.71,14.5,,2.447470817,2.82584942,427.69,21.73,
,San Diego,San Diego,3.7,24,,2.146364495,2.830530891,1725.69,29.09,
